applicant_id,application_date,gender,age,education,marital_status,dependents,residence_type,years_at_current_residence,city,employment_type,industry,annual_income,years_employed,years_with_current_employer,loan_purpose,loan_amount_requested,loan_tenure_months,interest_rate,credit_score,num_credit_accounts,num_active_accounts,credit_history_months,num_delinquent_accounts,max_dpd_last_12m,num_enquiries_6m,num_enquiries_12m,total_outstanding_debt,secured_loan_percentage,num_written_off_accounts,num_settled_accounts,avg_monthly_balance,balance_volatility,avg_monthly_spending,essential_spending_pct,discretionary_spending_pct,num_bounced_checks_12m,salary_credit_regularity,num_digital_txns_monthly,cash_withdrawal_pct,min_balance_breaches_12m,emi_bounce_count_12m,debt_to_income_ratio,loan_to_income_ratio,credit_utilization,estimated_monthly_emi,emi_to_income_ratio,savings_rate,account_age_factor,default,default_probability
APP001597,2025-03-27,Male,47,High School,Single,4,Rented,5,Pune,Self-Employed,Real Estate,396000.0,5,0,Credit Card,167000.0,12,24.96,733,3,3,66,0,0,0,2,215600.0,72.3,0,0,36600.0,0.495,15100.0,63.9,36.1,2,70.8,35,32.6,3,0,0.544,0.422,0.555,15869.0,0.481,1.109,5.5,0,0.18619444444444444
APP001598,2025-03-23,Male,42,Bachelor,Married,2,Rented,4,Chennai,Salaried,IT/Software,341000.0,0,0,Education Loan,922000.0,84,9.55,785,0,0,7,0,0,2,4,2303500.0,2.7,0,0,33100.0,0.182,21900.0,48.6,51.4,0,79.6,23,22.2,1,0,6.755,2.704,0.489,15093.0,0.531,1.165,0.6,0,0.14875
APP001599,2025-08-09,Male,35,High School,Married,1,Mortgaged,0,Mumbai,Salaried,Manufacturing,434000.0,5,0,Business Loan,977000.0,60,13.13,794,3,1,31,0,0,0,2,296300.0,52.6,0,0,57900.0,0.321,21900.0,51.8,48.2,0,74.3,34,25.7,1,0,0.683,2.251,0.711,22295.0,0.616,1.601,2.6,0,0.08477188940092166
APP001600,2025-04-01,Female,51,Master,Single,0,Mortgaged,8,Hyderabad,Salaried,IT/Software,258000.0,0,0,Credit Card,126000.0,12,39.18,731,4,1,98,0,0,1,2,449300.0,65.1,1,0,53000.0,0.236,9600.0,59.7,40.3,1,91.3,36,37.2,1,0,1.741,0.488,0.651,12859.0,0.598,2.465,8.2,0,0.27225
APP001601,2025-06-13,Male,32,Bachelor,Divorced,1,Rented,4,Other,Freelancer,Retail,306000.0,0,0,Credit Card,71000.0,12,34.91,791,2,2,71,0,0,6,9,715400.0,95.2,0,0,32200.0,0.554,16300.0,43.3,56.7,0,89.9,34,22.3,1,0,2.338,0.232,0.733,7094.0,0.278,1.263,5.9,0,0.20995
APP001602,2025-02-14,Male,48,Bachelor,Single,2,Mortgaged,6,Pune,Self-Employed,Banking/Finance,540000.0,1,1,Personal Loan,1082000.0,60,13.42,721,2,2,3,2,30,1,4,107500.0,32.6,0,0,112200.0,0.173,34300.0,37.4,62.6,3,70.1,38,39.3,1,0,0.199,2.004,0.798,24852.0,0.552,2.493,0.2,0,0.17141666666666663
APP001603,2025-02-03,Male,36,Master,Married,0,Mortgaged,7,Bangalore,Salaried,Banking/Finance,451000.0,0,0,Consumer Durable,73000.0,9,13.19,667,4,3,16,0,0,1,3,733900.0,42.0,0,0,130200.0,1.04,33300.0,46.1,53.9,0,98.1,28,18.1,1,1,1.627,0.162,0.609,8563.0,0.228,3.464,1.3,0,0.25525
APP001604,2025-12-19,Male,24,Master,Single,0,Owned,1,Hyderabad,Salaried,Education,339000.0,1,1,Auto Loan,669000.0,36,11.98,718,4,0,48,0,0,1,2,904000.0,2.0,0,0,83200.0,0.252,16100.0,54.7,45.3,0,91.4,19,21.3,1,0,2.667,1.973,0.299,22214.0,0.786,2.945,4.0,0,0.0655
APP001605,2025-06-09,Male,53,Bachelor,Single,0,Mortgaged,2,Kolkata,Salaried,Government,285000.0,21,1,Credit Card,46000.0,12,26.38,733,5,3,4,0,0,1,5,282000.0,86.9,0,0,18100.0,0.05,20200.0,36.9,63.1,2,89.2,40,39.8,1,0,0.989,0.161,0.24,4403.0,0.185,0.762,0.3,0,0.09069736842105261
APP001606,2025-04-09,Male,44,PhD,Single,5,Rented,3,Delhi,Salaried,Real Estate,294000.0,16,0,Personal Loan,502000.0,48,13.85,569,1,0,31,1,60,2,3,1246100.0,31.9,0,0,34800.0,0.989,19800.0,56.4,43.6,0,84.6,22,28.4,1,0,4.238,1.707,0.471,13680.0,0.558,1.42,2.6,0,0.31053333333333333
APP001607,2025-02-05,Male,33,Other,Single,2,Mortgaged,2,Hyderabad,Salaried,IT/Software,459000.0,0,0,Personal Loan,696000.0,12,13.19,645,2,0,132,0,0,0,1,202300.0,23.9,0,1,94300.0,0.132,34400.0,40.1,59.9,0,84.8,37,35.8,1,0,0.441,1.516,0.355,62227.0,1.627,2.465,11.0,0,0.13782407407407407
APP001608,2025-06-25,Female,42,PhD,Divorced,1,Owned,1,Chennai,Salaried,Government,291000.0,0,0,Home Loan,879000.0,300,8.9,717,3,3,56,0,0,2,2,96800.0,7.6,0,0,44300.0,0.267,19800.0,66.2,33.8,0,95.4,33,29.4,2,0,0.333,3.021,0.6,7316.0,0.302,1.827,4.7,0,0.08901460481099657
APP001609,2025-04-08,Male,30,Master,Married,2,Owned,7,Bangalore,Business Owner,Other,1150000.0,5,2,Credit Card,538000.0,12,35.68,664,5,4,33,1,90,1,7,45200.0,85.6,1,1,284600.0,0.227,59300.0,31.3,68.7,0,77.4,23,17.5,0,0,0.039,0.468,0.25,53963.0,0.563,2.97,2.8,0,0.17899999999999996
APP001610,2025-09-19,Male,43,Master,Divorced,3,Mortgaged,7,Kolkata,Salaried,IT/Software,455000.0,17,1,Education Loan,2221000.0,180,10.17,860,4,3,117,5,30,4,5,1061500.0,57.4,0,0,106900.0,0.35,20500.0,31.7,68.3,5,75.3,24,39.9,1,0,2.333,4.881,0.744,24098.0,0.636,2.819,9.8,0,0.4666666666666667
APP001611,2025-12-30,Female,21,Bachelor,Single,4,Owned,8,Hyderabad,Salaried,Real Estate,237000.0,8,0,Home Loan,659000.0,240,7.79,693,1,1,5,0,0,2,2,747700.0,48.9,0,0,48500.0,0.23,16300.0,55.9,44.1,0,87.3,41,7.6,1,0,3.155,2.781,0.309,5426.0,0.275,2.456,0.4,0,0.17174999999999999
APP001612,2025-07-07,Female,24,High School,Married,0,Rented,5,Pune,Self-Employed,Other,972000.0,6,1,Personal Loan,554000.0,24,14.11,656,2,2,67,0,0,2,3,187400.0,10.7,0,0,230200.0,0.23,62800.0,34.7,65.3,0,72.1,46,23.1,1,0,0.193,0.57,0.337,26628.0,0.329,2.842,5.6,0,0.02
APP001613,2025-04-22,Male,44,Bachelor,Single,1,Mortgaged,1,Hyderabad,Freelancer,IT/Software,366000.0,3,3,Home Loan,1708000.0,300,8.35,644,4,2,29,0,0,1,2,284600.0,83.8,0,0,79200.0,0.077,22000.0,33.7,66.3,3,93.4,24,12.8,0,0,0.778,4.667,0.198,13581.0,0.445,2.597,2.4,0,0.10175956284153004
APP001614,2025-05-02,Male,32,High School,Married,0,Rented,1,Ahmedabad,Self-Employed,Banking/Finance,400000.0,7,1,Personal Loan,1172000.0,48,12.17,791,1,1,44,0,0,2,8,1487500.0,94.7,0,0,46900.0,0.05,13400.0,46.3,53.7,0,78.1,31,8.3,0,0,3.719,2.93,0.309,30961.0,0.929,1.407,3.7,0,0.027249999999999996
APP001615,2025-05-13,Male,37,High School,Widowed,1,Mortgaged,3,Pune,Salaried,Banking/Finance,674000.0,5,5,Credit Card,216000.0,12,32.41,675,3,2,0,0,0,5,7,2585700.0,22.4,0,1,85900.0,0.462,44600.0,42.5,57.5,1,88.2,34,11.6,0,1,3.836,0.32,0.379,21314.0,0.379,1.529,0.0,0,0.21624999999999997
APP001616,2025-09-12,Female,21,Bachelor,Married,1,Rented,9,Pune,Salaried,Other,398000.0,9,2,Personal Loan,1048000.0,36,10.66,724,4,2,58,1,60,2,6,261600.0,76.2,2,0,53900.0,0.086,29400.0,69.8,30.2,1,99.0,32,9.6,1,0,0.657,2.633,0.169,34142.0,1.029,1.625,4.8,0,0.2730619765494138
APP001617,2025-07-31,Female,53,High School,Single,2,Rented,2,Delhi,Business Owner,IT/Software,979000.0,15,2,Home Loan,6650000.0,360,8.87,867,4,0,278,4,30,3,3,108000.0,85.2,0,0,286300.0,0.058,55600.0,37.1,62.9,1,88.6,27,6.7,0,0,0.11,6.793,0.197,52887.0,0.648,3.509,23.2,0,0.15491666666666667
APP001618,2025-01-18,Female,46,PhD,Married,1,Owned,7,Ahmedabad,Salaried,Manufacturing,402000.0,8,0,Personal Loan,355000.0,36,10.97,722,3,2,6,1,60,1,3,834000.0,28.9,0,0,66400.0,0.05,26500.0,37.3,62.7,0,78.2,38,37.4,0,0,2.075,0.883,0.128,11617.0,0.347,1.982,0.5,0,0.22783333333333333
APP001619,2025-08-14,Male,32,Master,Single,2,Mortgaged,1,Delhi,Salaried,Manufacturing,616000.0,1,1,Education Loan,1677000.0,180,10.47,720,3,2,236,0,0,4,7,118000.0,79.1,0,0,108400.0,0.05,27200.0,67.7,32.3,4,80.7,31,27.6,0,0,0.192,2.722,0.812,18506.0,0.361,2.112,19.7,0,0.08499999999999996
APP001620,2025-01-27,Female,30,High School,Single,2,Mortgaged,2,Bangalore,Salaried,Retail,667000.0,3,2,Personal Loan,646000.0,36,12.81,580,5,2,3,1,60,1,4,936400.0,6.7,0,0,108200.0,0.18,41400.0,37.8,62.2,0,73.8,30,18.7,3,1,1.404,0.969,0.293,21707.0,0.391,1.947,0.2,0,0.2733333333333333
APP001621,2025-11-30,Male,45,High School,Single,2,Owned,6,Jaipur,Salaried,Banking/Finance,439000.0,7,5,Education Loan,1408000.0,60,8.03,702,4,0,8,0,0,1,6,153500.0,65.9,0,0,107500.0,0.776,25200.0,59.7,40.3,0,71.9,30,21.8,0,0,0.35,3.207,0.637,28569.0,0.781,2.938,0.7,0,0.02
APP001622,2025-07-18,Male,54,Master,Single,3,Mortgaged,5,Mumbai,Self-Employed,Manufacturing,621000.0,10,3,Education Loan,2705000.0,84,9.05,715,5,2,50,1,60,0,4,47200.0,25.6,0,0,65100.0,0.252,33000.0,43.8,56.2,0,72.2,32,7.7,1,1,0.076,4.356,0.558,43590.0,0.842,1.258,4.2,1,0.0995833333333333
APP001623,2025-08-29,Male,44,Master,Married,2,Owned,1,Jaipur,Salaried,Healthcare,540000.0,1,1,Business Loan,4968000.0,60,15.77,629,1,1,133,1,30,0,2,1549200.0,86.6,0,0,36700.0,0.277,24300.0,65.5,34.5,0,93.0,25,8.0,1,1,2.869,9.2,0.896,120206.0,2.671,0.816,11.1,0,0.20441666666666666
APP001624,2025-11-04,Female,56,PhD,Married,0,Rented,8,Chennai,Salaried,Healthcare,328000.0,4,3,Business Loan,2625000.0,120,15.07,687,4,2,7,0,0,4,7,550700.0,90.7,0,0,40900.0,0.392,21800.0,54.2,45.8,0,96.0,34,15.7,1,0,1.679,8.003,0.168,42463.0,1.554,1.496,0.6,0,0.09324999999999997
APP001625,2025-02-19,Male,25,Other,Married,0,Rented,7,Delhi,Salaried,Banking/Finance,437000.0,16,0,Education Loan,1501000.0,60,10.41,738,5,1,171,2,30,7,8,282700.0,54.5,2,0,25400.0,0.318,25400.0,41.1,58.9,2,86.2,27,34.5,2,0,0.647,3.435,0.243,32195.0,0.884,0.697,14.2,0,0.5318577421815408
APP001626,2025-08-28,Female,26,Other,Married,0,Mortgaged,7,Kolkata,Salaried,Other,302000.0,6,0,Auto Loan,1000000.0,60,11.16,668,3,1,17,1,90,2,5,969200.0,18.8,0,0,52200.0,0.072,19700.0,49.9,50.1,0,76.1,26,22.4,1,0,3.209,3.311,0.51,21822.0,0.867,2.074,1.4,0,0.278
APP001627,2025-03-09,Male,23,Bachelor,Single,0,Owned,3,Delhi,Freelancer,Retail,729000.0,4,1,Home Loan,4489000.0,120,8.32,708,6,1,20,0,0,6,10,1004200.0,40.2,0,0,76700.0,0.059,42000.0,40.7,59.3,0,88.2,33,38.7,2,3,1.378,6.158,0.857,55226.0,0.909,1.263,1.7,1,0.29800000000000004
APP001628,2025-12-11,Male,39,Bachelor,Single,2,Mortgaged,1,Pune,Self-Employed,Education,926000.0,7,0,Home Loan,6568000.0,360,9.05,763,1,1,5,0,0,3,5,616100.0,58.7,0,0,124500.0,0.281,64900.0,69.6,30.4,0,73.6,23,24.5,1,3,0.665,7.093,0.724,53084.0,0.688,1.613,0.4,0,0.24078347732181427
APP001629,2025-10-22,Male,36,Master,Married,2,Living with Parents,9,Ahmedabad,Business Owner,Banking/Finance,1691000.0,4,4,Credit Card,419000.0,12,41.14,811,5,2,19,1,30,1,2,199900.0,22.0,2,0,159100.0,0.234,77200.0,37.4,62.6,0,76.3,30,31.3,2,0,0.118,0.248,0.174,43177.0,0.306,1.129,1.6,0,0.18891666666666665
APP001630,2025-09-11,Male,33,Bachelor,Married,1,Living with Parents,4,Hyderabad,Self-Employed,IT/Software,453000.0,2,1,Business Loan,3361000.0,48,14.34,640,4,1,39,2,30,3,4,448700.0,77.8,0,2,46900.0,1.586,24600.0,66.2,33.8,0,92.0,37,34.3,1,1,0.991,7.419,0.243,92419.0,2.448,1.242,3.2,1,0.35071743929359833
APP001631,2025-10-11,Female,43,Master,Single,2,Owned,13,Ahmedabad,Salaried,Other,536000.0,3,3,Auto Loan,559000.0,48,8.68,632,2,2,21,0,0,1,1,100500.0,78.0,1,0,101600.0,0.544,18600.0,54.3,45.7,0,74.5,31,23.5,0,0,0.188,1.043,0.805,13826.0,0.31,2.275,1.8,0,0.049199999999999994
APP001632,2025-02-01,Male,47,Bachelor,Divorced,0,Living with Parents,1,Other,Salaried,Real Estate,464000.0,10,7,Business Loan,3441000.0,84,14.61,679,4,2,42,0,0,5,6,2129600.0,33.5,1,0,84200.0,0.263,19700.0,46.1,53.9,0,76.6,28,21.0,1,0,4.59,7.416,0.354,65649.0,1.698,2.178,3.5,0,0.19525
APP001633,2025-04-04,Female,21,Master,Married,4,Rented,18,Hyderabad,Business Owner,Healthcare,953000.0,5,0,Personal Loan,1192000.0,24,15.63,600,3,0,29,3,120,5,6,256800.0,63.4,0,0,195600.0,0.486,42000.0,67.6,32.4,0,95.7,29,29.7,1,1,0.269,1.251,0.38,58154.0,0.732,2.463,2.4,0,0.40166666666666667
APP001634,2025-07-23,Female,29,Bachelor,Married,1,Mortgaged,2,Delhi,Self-Employed,Healthcare,1097000.0,3,3,Home Loan,3922000.0,240,9.38,697,2,2,6,1,60,3,6,8200.0,41.7,0,0,307100.0,0.166,42300.0,30.4,69.6,0,73.1,27,21.1,0,0,0.007,3.575,0.451,36251.0,0.397,3.359,0.5,0,0.03408333333333333
APP001635,2025-01-28,Female,43,Bachelor,Married,2,Living with Parents,2,Kolkata,Business Owner,Healthcare,344000.0,0,0,Personal Loan,197000.0,48,14.81,742,7,2,23,0,0,2,3,1944000.0,12.3,0,0,56200.0,0.226,14200.0,44.9,55.1,0,76.1,30,5.4,0,0,5.651,0.573,0.482,5464.0,0.191,1.96,1.9,0,0.1395
APP001636,2025-05-10,Male,30,Bachelor,Married,1,Mortgaged,1,Bangalore,Freelancer,Banking/Finance,229000.0,0,0,Credit Card,108000.0,12,38.32,840,4,2,28,0,0,1,1,256700.0,66.6,0,0,59700.0,0.296,10400.0,47.4,52.6,2,94.7,33,26.1,2,0,1.121,0.472,0.476,10976.0,0.575,3.128,2.3,0,0.19709606986899564
APP001637,2025-02-05,Male,27,PhD,Married,2,Rented,16,Hyderabad,Salaried,Retail,320000.0,0,0,Home Loan,1257000.0,180,7.66,697,4,3,89,0,0,3,7,781600.0,64.1,0,0,70900.0,0.607,23500.0,56.3,43.7,0,99.8,25,19.2,1,0,2.442,3.928,0.619,11767.0,0.441,2.659,7.4,0,0.17609999999999998
APP001638,2025-11-26,Male,45,Bachelor,Married,2,Rented,0,Pune,Retired,Other,106000.0,15,0,Home Loan,570000.0,300,8.69,799,5,2,27,0,0,1,1,319400.0,47.3,0,0,31300.0,0.558,6300.0,44.7,55.3,0,73.5,28,7.3,0,0,3.013,5.377,0.754,4663.0,0.528,3.543,2.2,0,0.12815000000000001
APP001639,2025-07-24,Female,22,PhD,Single,1,Mortgaged,3,Kolkata,Salaried,IT/Software,101000.0,18,0,Personal Loan,186000.0,12,10.78,729,2,2,22,0,0,2,5,567400.0,84.1,1,0,18400.0,0.373,7200.0,37.6,62.4,0,79.6,23,23.9,1,0,5.618,1.842,0.302,16420.0,1.951,2.186,1.8,0,0.24275
APP001640,2025-03-13,Female,31,Master,Divorced,3,Living with Parents,2,Pune,Freelancer,Education,316000.0,7,2,Personal Loan,209000.0,60,17.67,746,2,2,34,2,180,1,2,50200.0,20.7,0,0,61800.0,0.299,15800.0,32.5,67.5,0,78.6,30,15.0,0,2,0.159,0.661,0.765,5270.0,0.2,2.347,2.8,0,0.23850000000000002
APP001641,2025-01-03,Male,38,Master,Married,1,Mortgaged,0,Delhi,Salaried,IT/Software,512000.0,0,0,Auto Loan,2031000.0,84,11.07,729,1,1,173,0,0,3,5,554800.0,98.6,0,1,44000.0,0.204,19200.0,58.4,41.6,2,85.5,30,11.3,1,1,1.084,3.967,0.415,34850.0,0.817,1.031,14.4,0,0.291109375
APP001642,2025-04-26,Female,29,Master,Married,1,Rented,6,Kolkata,Self-Employed,Government,533000.0,5,1,Auto Loan,1419000.0,84,8.06,627,2,2,14,0,0,1,3,324100.0,78.2,0,0,157000.0,0.48,27400.0,47.9,52.1,2,91.8,36,35.5,0,0,0.608,2.662,0.735,22159.0,0.499,3.535,1.2,0,0.05905675422138837
APP001643,2025-07-12,Male,42,Bachelor,Married,2,Owned,11,Ahmedabad,Business Owner,IT/Software,391000.0,5,1,Home Loan,3116000.0,180,8.0,739,2,2,14,0,0,1,1,172300.0,57.5,0,0,114200.0,0.599,18000.0,44.3,55.7,0,74.3,27,27.9,2,3,0.441,7.969,0.725,29778.0,0.914,3.505,1.2,0,0.1492664961636829
APP001644,2025-01-19,Female,29,High School,Married,0,Rented,1,Mumbai,Business Owner,Manufacturing,1407000.0,25,2,Auto Loan,4080000.0,84,8.89,544,6,1,241,0,0,2,2,194600.0,74.7,0,0,346900.0,0.34,76400.0,57.0,43.0,0,90.6,30,39.0,1,2,0.138,2.9,0.795,65416.0,0.558,2.959,20.1,1,0.10899999999999999
APP001645,2025-04-22,Male,49,High School,Single,1,Rented,3,Bangalore,Salaried,Manufacturing,230000.0,1,1,Home Loan,1543000.0,180,8.13,667,5,1,8,0,0,4,4,402500.0,4.3,2,1,38300.0,0.05,8800.0,36.2,63.8,0,83.5,35,13.3,0,2,1.75,6.709,0.511,14862.0,0.775,1.998,0.7,0,0.3782500000000001
APP001646,2025-09-28,Female,33,Master,Married,0,Owned,4,Other,Salaried,Retail,123000.0,7,2,Education Loan,294000.0,120,9.92,751,4,2,13,0,0,5,6,136700.0,57.7,0,0,32600.0,0.065,8300.0,35.0,65.0,0,74.1,25,35.2,2,0,1.111,2.39,0.698,3872.0,0.378,3.18,1.1,0,0.09838821138211382
APP001647,2025-08-13,Male,41,Master,Married,2,Mortgaged,2,Delhi,Business Owner,Retail,100000.0,30,0,Credit Card,41000.0,12,37.7,810,5,4,35,4,90,1,2,944300.0,70.0,0,0,21400.0,0.05,6500.0,59.0,41.0,0,77.0,28,19.9,0,0,9.443,0.41,0.262,4154.0,0.498,2.568,2.9,0,0.3725
APP001648,2025-08-24,Female,42,High School,Single,2,Mortgaged,12,Delhi,Self-Employed,Education,1069000.0,16,6,Consumer Durable,306000.0,6,13.08,597,0,0,300,0,0,4,5,72000.0,15.2,0,0,319200.0,0.078,49400.0,41.4,58.6,0,79.7,31,7.9,1,0,0.067,0.286,0.584,52963.0,0.595,3.583,25.0,0,0.02
APP001649,2025-10-28,Female,28,Bachelor,Single,4,Rented,3,Hyderabad,Salaried,Government,370000.0,2,2,Personal Loan,259000.0,36,15.46,785,4,1,174,1,90,1,2,245300.0,37.1,0,0,33400.0,0.295,15800.0,65.4,34.6,1,97.7,29,22.1,1,0,0.663,0.7,0.197,9037.0,0.293,1.083,14.5,0,0.11504729729729729
APP001650,2025-06-19,Female,21,Bachelor,Divorced,4,Mortgaged,20,Bangalore,Salaried,IT/Software,591000.0,0,0,Auto Loan,2095000.0,60,10.0,774,2,1,8,1,30,2,6,700500.0,19.7,0,0,169600.0,0.804,28300.0,55.2,44.8,1,81.9,33,14.5,0,0,1.185,3.545,0.752,44513.0,0.904,3.444,0.7,1,0.23189458544839256
APP001651,2025-12-31,Male,38,High School,Divorced,1,Mortgaged,1,Pune,Salaried,Education,583000.0,0,0,Auto Loan,1635000.0,72,8.64,655,6,1,14,0,0,1,6,471300.0,80.8,1,0,142700.0,0.05,40100.0,66.6,33.4,1,95.0,31,31.5,1,0,0.808,2.804,0.728,29180.0,0.601,2.937,1.2,0,0.24209048027444252
APP001652,2025-06-17,Male,35,Bachelor,Married,3,Rented,0,Delhi,Freelancer,IT/Software,100000.0,0,0,Home Loan,551000.0,360,8.26,676,5,2,81,0,0,0,0,230500.0,19.7,1,1,15300.0,0.05,3900.0,69.9,30.1,1,89.3,31,25.4,0,0,2.305,5.51,0.494,4143.0,0.497,1.836,6.8,1,0.30599999999999994
APP001653,2025-06-20,Male,40,Bachelor,Married,1,Mortgaged,4,Chennai,Business Owner,Government,831000.0,0,0,Personal Loan,2011000.0,48,14.46,653,5,2,2,3,60,0,3,425300.0,50.3,0,0,56700.0,0.174,47100.0,48.5,51.5,0,98.7,37,19.8,0,0,0.512,2.42,0.654,55419.0,0.8,0.819,0.2,0,0.2662626353790614
APP001654,2025-12-03,Male,32,High School,Married,1,Mortgaged,8,Other,Business Owner,Government,1186000.0,23,2,Credit Card,469000.0,12,26.25,766,7,1,148,1,60,1,3,185400.0,67.5,1,0,102700.0,0.05,73600.0,47.3,52.7,0,73.7,31,13.6,0,1,0.156,0.395,0.461,44861.0,0.454,1.039,12.3,1,0.1468333333333333
APP001655,2025-03-06,Male,30,Bachelor,Single,2,Rented,2,Bangalore,Salaried,IT/Software,239000.0,26,0,Auto Loan,731000.0,60,10.7,656,5,3,9,1,30,1,4,1612600.0,0.8,0,0,28600.0,0.08,17700.0,68.9,31.1,1,91.9,31,22.9,1,0,6.747,3.059,0.641,15785.0,0.793,1.436,0.8,0,0.27766666666666673
APP001656,2025-01-25,Female,55,Bachelor,Married,2,Rented,1,Mumbai,Self-Employed,Banking/Finance,213000.0,0,0,Business Loan,599000.0,120,15.06,586,3,3,12,0,0,1,3,368700.0,28.4,0,0,28700.0,0.06,8300.0,32.3,67.7,0,77.8,27,16.0,1,0,1.731,2.812,0.846,9686.0,0.546,1.617,1.0,0,0.19849999999999998
APP001657,2025-12-05,Male,21,High School,Married,4,Owned,6,Kolkata,Salaried,IT/Software,475000.0,0,0,Auto Loan,808000.0,72,12.0,826,1,1,4,0,0,2,2,305800.0,66.5,0,0,94100.0,0.287,34100.0,44.7,55.3,0,80.7,36,15.2,0,0,0.644,1.701,0.5,15797.0,0.399,2.377,0.3,0,0.05287894736842105
APP001658,2025-03-07,Male,42,Bachelor,Married,1,Owned,1,Hyderabad,Self-Employed,Banking/Finance,241000.0,6,6,Personal Loan,553000.0,12,13.96,677,3,2,185,2,90,1,3,133500.0,86.1,0,0,28300.0,0.117,8900.0,53.2,46.8,0,85.9,22,38.4,2,0,0.554,2.295,0.113,49642.0,2.472,1.409,15.4,1,0.17114419087136926
APP001659,2025-12-11,Male,29,Bachelor,Single,2,Living with Parents,7,Chennai,Business Owner,Manufacturing,944000.0,10,9,Home Loan,3210000.0,360,8.23,759,3,2,65,0,0,1,2,112700.0,37.1,1,0,154500.0,0.441,62100.0,53.4,46.6,0,97.9,17,17.3,1,0,0.119,3.4,0.276,24071.0,0.306,1.964,5.4,0,0.035249999999999976
APP001660,2025-07-27,Male,31,High School,Married,0,Owned,1,Other,Business Owner,Healthcare,1177000.0,8,1,Credit Card,560000.0,12,32.8,650,3,2,182,2,90,5,8,891700.0,73.0,0,0,113700.0,0.05,67900.0,49.6,50.4,0,70.2,30,37.0,0,2,0.758,0.476,0.267,55367.0,0.564,1.159,15.2,0,0.29826040781648255
APP001661,2025-06-23,Female,31,High School,Married,1,Mortgaged,4,Mumbai,Freelancer,Banking/Finance,528000.0,0,0,Home Loan,2762000.0,240,7.61,749,3,1,0,0,0,1,4,83800.0,37.7,0,0,124800.0,0.215,21300.0,64.3,35.7,0,71.0,32,32.8,0,0,0.159,5.231,0.864,22437.0,0.51,2.836,0.0,0,0.03775
APP001662,2025-03-24,Male,26,High School,Married,2,Living with Parents,10,Chennai,Salaried,Retail,521000.0,3,0,Education Loan,1090000.0,84,10.19,618,2,1,145,0,0,3,4,596400.0,42.7,0,0,46200.0,0.05,28900.0,46.6,53.4,0,93.5,25,36.5,1,0,1.145,2.092,0.356,18202.0,0.419,1.064,12.1,0,0.17497216890595008
APP001663,2025-09-06,Female,40,High School,Married,0,Mortgaged,1,Delhi,Self-Employed,Manufacturing,985000.0,7,0,Personal Loan,2698000.0,24,14.26,602,4,2,58,0,0,1,2,770400.0,33.6,0,0,265300.0,0.312,51300.0,41.1,58.9,0,78.1,30,7.6,1,0,0.782,2.739,0.727,129870.0,1.582,3.232,4.8,0,0.14271319796954315
APP001664,2025-10-21,Male,48,Master,Divorced,3,Owned,8,Mumbai,Salaried,IT/Software,249000.0,10,1,Personal Loan,656000.0,24,15.1,722,4,2,30,0,0,2,3,554900.0,99.3,0,0,25300.0,0.215,8800.0,66.8,33.2,0,73.1,32,24.1,0,0,2.229,2.635,0.667,31838.0,1.534,1.219,2.5,0,0.04450000000000001
APP001665,2025-06-17,Female,39,Bachelor,Divorced,2,Mortgaged,1,Chennai,Business Owner,Banking/Finance,1644000.0,7,0,Auto Loan,4019000.0,72,8.08,696,2,1,200,1,90,4,5,225900.0,87.7,1,0,185800.0,0.05,108200.0,61.7,38.3,0,91.7,30,37.0,1,0,0.137,2.445,0.219,70623.0,0.515,1.356,16.7,1,0.2710000000000001
APP001666,2025-02-03,Female,36,High School,Married,0,Mortgaged,5,Other,Self-Employed,Other,446000.0,2,0,Personal Loan,802000.0,12,11.99,722,4,3,46,0,0,0,7,371800.0,42.5,0,0,70400.0,0.403,26100.0,67.0,33.0,0,70.4,33,22.8,5,1,0.834,1.798,0.525,71253.0,1.917,1.894,3.8,0,0.2478632286995516
APP001667,2025-06-18,Male,25,High School,Single,1,Rented,1,Kolkata,Self-Employed,Retail,276000.0,1,1,Home Loan,752000.0,180,9.34,746,1,1,82,0,0,1,4,876800.0,53.5,0,1,48100.0,1.474,13800.0,47.8,52.2,0,73.9,25,34.9,0,0,3.177,2.725,0.23,7780.0,0.338,2.091,6.8,0,0.1272
APP001668,2025-08-10,Female,40,Bachelor,Married,3,Mortgaged,0,Delhi,Self-Employed,Other,922000.0,10,5,Home Loan,3059000.0,180,8.7,774,5,2,11,1,120,0,1,1262400.0,75.8,0,1,240000.0,0.12,62200.0,65.1,34.9,0,71.2,28,37.1,1,0,1.369,3.318,0.812,30483.0,0.397,3.124,0.9,0,0.20816666666666664
APP001669,2025-05-13,Male,56,Master,Divorced,2,Mortgaged,5,Chennai,Business Owner,Healthcare,1110000.0,4,2,Credit Card,230000.0,12,34.94,592,2,0,83,0,0,4,5,64000.0,99.5,1,0,304900.0,0.515,60900.0,59.8,40.2,3,71.6,19,21.7,2,0,0.058,0.207,0.57,22985.0,0.248,3.296,6.9,0,0.20774999999999996
