applicant_id,application_date,gender,age,education,marital_status,dependents,residence_type,years_at_current_residence,city,employment_type,industry,annual_income,years_employed,years_with_current_employer,loan_purpose,loan_amount_requested,loan_tenure_months,interest_rate
APP000529,2025-08-09,Male,21,High School,Widowed,1,Owned,2,Delhi,Business Owner,Manufacturing,435000.0,3,3,Credit Card,103000.0,12,29.45
APP000530,2025-02-19,Female,29,Master,Single,3,Mortgaged,5,Bangalore,Salaried,Education,398000.0,2,2,Business Loan,1503000.0,36,14.72
APP000531,2025-03-14,Female,27,High School,Married,1,Rented,10,Mumbai,Self-Employed,Other,847000.0,11,0,Auto Loan,1773000.0,84,9.07
APP000532,2025-11-11,Female,34,High School,Married,1,Mortgaged,3,Other,Salaried,IT/Software,389000.0,0,0,Credit Card,51000.0,12,34.46
APP000533,2025-02-02,Female,28,High School,Single,0,Rented,5,Chennai,Salaried,Healthcare,647000.0,8,8,Credit Card,91000.0,12,38.32
APP000534,2025-05-27,Male,42,PhD,Married,3,Mortgaged,0,Hyderabad,Salaried,Healthcare,288000.0,1,1,Personal Loan,411000.0,60,14.38
APP000535,2025-03-01,Female,32,Bachelor,Married,0,Rented,8,Hyderabad,Salaried,Other,401000.0,12,0,Personal Loan,672000.0,60,13.16
APP000536,2025-06-07,Female,36,Bachelor,Single,0,Mortgaged,7,Delhi,Salaried,Education,406000.0,2,2,Personal Loan,1207000.0,12,11.37
APP000537,2025-08-17,Female,36,Bachelor,Married,4,Rented,10,Chennai,Business Owner,Other,100000.0,4,0,Business Loan,790000.0,60,12.62
APP000538,2025-02-01,Male,36,Bachelor,Widowed,2,Rented,6,Mumbai,Salaried,IT/Software,381000.0,1,0,Auto Loan,698000.0,36,9.06
APP000539,2025-09-17,Male,34,Bachelor,Married,1,Rented,10,Other,Salaried,IT/Software,447000.0,3,3,Home Loan,1834000.0,300,8.91
APP000540,2025-09-03,Male,40,Bachelor,Married,1,Rented,0,Chennai,Salaried,Other,174000.0,1,1,Personal Loan,446000.0,24,15.54
APP000541,2025-03-09,Female,27,High School,Single,2,Rented,8,Mumbai,Retired,Banking/Finance,176000.0,2,2,Credit Card,59000.0,12,32.2
APP000542,2025-03-20,Female,48,Bachelor,Single,2,Rented,15,Hyderabad,Salaried,Retail,673000.0,12,1,Credit Card,240000.0,12,37.63
APP000543,2025-07-10,Male,32,High School,Married,4,Owned,8,Mumbai,Salaried,IT/Software,288000.0,7,1,Home Loan,2172000.0,240,8.1
APP000544,2025-03-12,Female,21,High School,Widowed,2,Mortgaged,4,Ahmedabad,Freelancer,Manufacturing,375000.0,2,2,Consumer Durable,104000.0,24,14.84
APP000545,2025-01-11,Female,36,Master,Divorced,0,Owned,13,Other,Salaried,Other,354000.0,11,4,Auto Loan,1138000.0,60,11.06
APP000546,2025-07-09,Male,26,Bachelor,Married,1,Mortgaged,0,Other,Freelancer,Education,226000.0,0,0,Business Loan,2083000.0,60,12.65
APP000547,2025-06-27,Male,41,Bachelor,Married,1,Mortgaged,0,Chennai,Self-Employed,Healthcare,241000.0,7,5,Business Loan,541000.0,84,13.24
APP000548,2025-08-08,Female,57,Bachelor,Married,4,Rented,16,Kolkata,Salaried,Other,454000.0,5,1,Home Loan,1725000.0,120,8.55
APP000549,2025-12-10,Male,27,Bachelor,Married,3,Rented,5,Delhi,Salaried,IT/Software,260000.0,2,2,Auto Loan,703000.0,72,9.61
APP000550,2025-10-07,Female,38,Bachelor,Married,1,Living with Parents,0,Mumbai,Self-Employed,Healthcare,477000.0,3,2,Home Loan,2146000.0,180,8.29
APP000551,2025-07-10,Male,21,Master,Married,3,Owned,2,Ahmedabad,Salaried,Manufacturing,585000.0,2,1,Personal Loan,335000.0,60,15.92
APP000552,2025-05-11,Female,39,Bachelor,Single,0,Mortgaged,6,Pune,Self-Employed,IT/Software,334000.0,6,1,Personal Loan,349000.0,36,16.43
APP000553,2025-11-07,Male,26,Other,Divorced,1,Owned,6,Other,Salaried,IT/Software,572000.0,1,1,Business Loan,4137000.0,60,11.05
APP000554,2025-01-31,Male,28,Other,Single,2,Living with Parents,0,Other,Business Owner,Retail,572000.0,31,0,Home Loan,4512000.0,240,9.37
APP000555,2025-12-02,Female,23,Bachelor,Married,3,Mortgaged,3,Bangalore,Salaried,Retail,369000.0,0,0,Credit Card,153000.0,12,35.48
APP000556,2025-07-16,Male,42,Master,Divorced,5,Living with Parents,8,Bangalore,Salaried,Other,469000.0,3,1,Personal Loan,719000.0,60,17.22
APP000557,2025-09-02,Male,45,Bachelor,Married,2,Mortgaged,17,Chennai,Salaried,Banking/Finance,188000.0,1,1,Home Loan,988000.0,120,9.39
APP000558,2025-11-25,Male,35,Bachelor,Single,1,Rented,4,Pune,Business Owner,Banking/Finance,1161000.0,2,1,Education Loan,2009000.0,84,8.57
APP000559,2025-08-03,Female,26,High School,Single,1,Owned,5,Mumbai,Salaried,Retail,251000.0,11,0,Consumer Durable,30000.0,18,15.12
APP000560,2025-12-08,Female,50,Bachelor,Married,2,Owned,3,Hyderabad,Business Owner,Education,890000.0,2,2,Credit Card,321000.0,12,30.37
APP000561,2025-11-01,Female,27,PhD,Single,2,Owned,3,Mumbai,Salaried,Manufacturing,224000.0,1,1,Credit Card,34000.0,12,29.04
APP000562,2025-09-19,Male,21,Master,Married,0,Owned,0,Chennai,Salaried,Retail,455000.0,2,0,Personal Loan,310000.0,48,11.41
APP000563,2025-01-17,Male,39,Master,Married,1,Rented,2,Mumbai,Salaried,Banking/Finance,191000.0,2,2,Home Loan,407000.0,360,7.84
APP000564,2025-01-01,Male,23,High School,Married,4,Mortgaged,3,Hyderabad,Self-Employed,Education,431000.0,4,1,Credit Card,105000.0,12,41.6
APP000565,2025-05-27,Male,44,Bachelor,Single,1,Owned,1,Bangalore,Salaried,Healthcare,318000.0,13,4,Home Loan,695000.0,120,8.65
APP000566,2025-10-04,Male,31,High School,Married,3,Owned,2,Chennai,Business Owner,Manufacturing,1055000.0,7,3,Credit Card,414000.0,12,38.84
APP000567,2025-04-13,Male,41,Bachelor,Married,2,Rented,17,Other,Salaried,Retail,616000.0,11,1,Personal Loan,442000.0,60,10.68
APP000568,2025-01-10,Male,49,Bachelor,Married,1,Mortgaged,0,Bangalore,Business Owner,IT/Software,568000.0,2,2,Education Loan,1948000.0,84,10.64
APP000569,2025-09-10,Female,22,Bachelor,Single,2,Owned,1,Kolkata,Salaried,Manufacturing,347000.0,0,0,Personal Loan,485000.0,36,15.45
APP000570,2025-03-21,Male,29,Bachelor,Married,1,Rented,4,Pune,Freelancer,Other,205000.0,2,0,Auto Loan,215000.0,72,11.54
APP000571,2025-06-08,Male,34,Bachelor,Married,0,Rented,1,Jaipur,Self-Employed,IT/Software,1068000.0,7,0,Personal Loan,621000.0,36,15.12
APP000572,2025-03-30,Female,50,Bachelor,Single,2,Owned,5,Bangalore,Salaried,IT/Software,358000.0,1,1,Personal Loan,952000.0,48,13.67
APP000573,2025-06-28,Male,28,High School,Married,2,Mortgaged,1,Mumbai,Self-Employed,IT/Software,740000.0,1,0,Personal Loan,561000.0,36,13.83
APP000574,2025-04-06,Female,29,Master,Divorced,3,Mortgaged,5,Other,Freelancer,IT/Software,425000.0,0,0,Business Loan,2135000.0,36,13.94
APP000575,2025-04-09,Female,39,High School,Single,0,Mortgaged,9,Bangalore,Salaried,Government,278000.0,1,1,Home Loan,1979000.0,120,7.68
APP000576,2025-12-16,Female,29,High School,Married,2,Living with Parents,5,Delhi,Salaried,Real Estate,482000.0,7,7,Personal Loan,304000.0,12,15.88
APP000577,2025-05-11,Male,36,Master,Married,1,Living with Parents,0,Other,Salaried,Manufacturing,586000.0,4,4,Personal Loan,542000.0,48,17.95
APP000578,2025-07-04,Female,21,Other,Single,0,Rented,7,Delhi,Retired,Government,205000.0,0,0,Home Loan,827000.0,240,9.03
APP000579,2025-04-02,Male,57,Master,Married,0,Owned,1,Hyderabad,Salaried,Banking/Finance,544000.0,35,2,Education Loan,1131000.0,84,10.81
APP000580,2025-11-28,Male,21,High School,Divorced,2,Owned,5,Kolkata,Business Owner,Manufacturing,942000.0,5,0,Credit Card,463000.0,12,25.76
APP000581,2025-11-03,Male,31,High School,Married,1,Rented,5,Kolkata,Salaried,Manufacturing,222000.0,1,1,Home Loan,1001000.0,360,8.59
APP000582,2025-01-19,Female,34,Other,Divorced,1,Living with Parents,8,Mumbai,Salaried,Banking/Finance,632000.0,0,0,Personal Loan,1085000.0,24,10.94
APP000583,2025-10-04,Male,54,Master,Married,3,Rented,3,Delhi,Self-Employed,Manufacturing,826000.0,4,4,Credit Card,155000.0,12,39.75
APP000584,2025-08-31,Male,21,Bachelor,Single,2,Living with Parents,2,Jaipur,Freelancer,Government,100000.0,1,1,Credit Card,22000.0,12,32.79
APP000585,2025-09-16,Female,54,High School,Single,2,Owned,3,Hyderabad,Self-Employed,Other,319000.0,1,1,Education Loan,649000.0,84,9.3
APP000586,2025-03-02,Male,42,High School,Married,2,Owned,3,Pune,Salaried,Banking/Finance,593000.0,4,4,Personal Loan,699000.0,12,14.87
APP000587,2025-10-08,Male,39,High School,Married,0,Mortgaged,8,Bangalore,Business Owner,Other,308000.0,3,3,Home Loan,1815000.0,120,8.92
APP000588,2025-06-05,Male,25,Bachelor,Single,1,Mortgaged,1,Kolkata,Self-Employed,Retail,198000.0,2,2,Auto Loan,568000.0,72,11.45
APP000589,2025-04-12,Male,40,High School,Married,3,Rented,9,Delhi,Salaried,Retail,165000.0,9,1,Personal Loan,417000.0,24,17.03
APP000590,2025-05-09,Male,27,Other,Married,2,Owned,2,Delhi,Self-Employed,IT/Software,399000.0,3,1,Personal Loan,1165000.0,48,10.97
APP000591,2025-08-20,Male,47,High School,Married,2,Owned,6,Other,Freelancer,Education,491000.0,3,0,Business Loan,1223000.0,120,12.41
APP000592,2025-01-14,Female,25,Master,Single,0,Owned,2,Delhi,Salaried,Banking/Finance,438000.0,5,0,Personal Loan,665000.0,60,11.06
APP000593,2025-04-11,Male,33,High School,Single,3,Rented,6,Other,Retired,Healthcare,123000.0,7,1,Auto Loan,417000.0,36,9.6
APP000594,2025-09-28,Male,29,Bachelor,Divorced,2,Owned,8,Other,Salaried,IT/Software,357000.0,2,2,Personal Loan,1061000.0,60,13.98
APP000595,2025-10-09,Female,25,High School,Divorced,3,Rented,4,Kolkata,Self-Employed,Banking/Finance,788000.0,4,2,Education Loan,3197000.0,60,10.13
APP000596,2025-11-07,Male,42,Master,Married,0,Rented,4,Hyderabad,Salaried,Retail,271000.0,4,4,Home Loan,563000.0,300,7.95
APP000597,2025-04-20,Female,40,Bachelor,Married,4,Rented,6,Mumbai,Self-Employed,Retail,547000.0,12,6,Education Loan,1925000.0,120,9.02
APP000598,2025-04-28,Male,47,High School,Single,0,Rented,5,Pune,Salaried,Healthcare,659000.0,3,0,Auto Loan,1143000.0,60,8.31
APP000599,2025-01-28,Male,21,Master,Single,1,Mortgaged,6,Kolkata,Salaried,Retail,410000.0,3,0,Business Loan,3726000.0,120,13.57
APP000600,2025-09-03,Male,45,Bachelor,Single,0,Rented,9,Kolkata,Salaried,Government,642000.0,5,4,Auto Loan,671000.0,84,9.17
APP000601,2025-09-17,Male,60,PhD,Single,4,Rented,1,Delhi,Salaried,IT/Software,282000.0,6,6,Personal Loan,845000.0,24,15.9
APP000602,2025-02-25,Male,30,PhD,Divorced,1,Rented,1,Hyderabad,Salaried,Banking/Finance,336000.0,0,0,Home Loan,759000.0,180,7.88
APP000603,2025-02-07,Male,53,PhD,Married,0,Owned,17,Hyderabad,Self-Employed,Banking/Finance,977000.0,6,0,Auto Loan,2365000.0,48,9.28
APP000604,2025-10-05,Male,32,High School,Single,1,Rented,9,Pune,Self-Employed,Manufacturing,618000.0,0,0,Personal Loan,489000.0,36,17.15
APP000605,2025-04-12,Male,21,High School,Married,1,Owned,4,Ahmedabad,Salaried,Retail,216000.0,22,8,Credit Card,82000.0,12,36.07
APP000606,2025-06-04,Male,31,Other,Married,5,Owned,0,Pune,Freelancer,Manufacturing,757000.0,2,0,Home Loan,4242000.0,240,8.26
APP000607,2025-06-15,Male,45,Bachelor,Single,2,Mortgaged,9,Mumbai,Salaried,Education,442000.0,3,3,Business Loan,931000.0,60,13.81
APP000608,2025-01-17,Male,26,High School,Married,2,Living with Parents,6,Mumbai,Salaried,Healthcare,682000.0,0,0,Personal Loan,1034000.0,12,14.58
APP000609,2025-11-12,Male,28,Master,Married,3,Living with Parents,15,Mumbai,Salaried,Government,299000.0,12,0,Home Loan,2168000.0,120,8.47
APP000610,2025-09-26,Female,40,Bachelor,Married,1,Mortgaged,0,Mumbai,Salaried,IT/Software,374000.0,1,0,Personal Loan,1080000.0,48,12.88
APP000611,2025-10-10,Male,35,Master,Married,3,Mortgaged,0,Chennai,Salaried,Retail,501000.0,2,1,Credit Card,195000.0,12,29.02
APP000612,2025-02-03,Female,40,Master,Single,1,Living with Parents,3,Delhi,Business Owner,IT/Software,1502000.0,5,1,Personal Loan,2286000.0,60,12.3
APP000613,2025-07-31,Female,37,Master,Married,1,Mortgaged,9,Mumbai,Salaried,Banking/Finance,556000.0,0,0,Auto Loan,1335000.0,60,8.4
APP000614,2025-05-26,Male,39,Bachelor,Married,1,Rented,23,Mumbai,Salaried,IT/Software,100000.0,28,2,Auto Loan,332000.0,60,8.51
APP000615,2025-10-08,Female,30,Bachelor,Divorced,1,Rented,1,Bangalore,Self-Employed,Retail,388000.0,4,4,Education Loan,1099000.0,180,9.57
APP000616,2025-03-20,Female,37,Bachelor,Single,2,Rented,0,Other,Self-Employed,Banking/Finance,645000.0,10,3,Consumer Durable,174000.0,12,12.08
APP000617,2025-06-06,Male,25,Bachelor,Single,3,Owned,1,Other,Self-Employed,IT/Software,829000.0,14,1,Education Loan,2352000.0,84,10.2
APP000618,2025-10-05,Male,47,High School,Divorced,1,Rented,10,Mumbai,Salaried,Education,347000.0,0,0,Auto Loan,1305000.0,36,9.77
APP000619,2025-04-29,Female,28,Bachelor,Married,3,Rented,3,Ahmedabad,Self-Employed,IT/Software,482000.0,3,3,Credit Card,142000.0,12,39.46
APP000620,2025-08-26,Female,46,Bachelor,Married,1,Mortgaged,9,Chennai,Freelancer,Manufacturing,395000.0,13,5,Business Loan,2237000.0,84,15.5
APP000621,2025-10-13,Male,32,Bachelor,Married,2,Mortgaged,2,Pune,Salaried,Real Estate,270000.0,7,7,Personal Loan,160000.0,60,16.85
APP000622,2025-05-31,Male,37,Master,Married,0,Living with Parents,0,Chennai,Self-Employed,Education,404000.0,8,3,Home Loan,2748000.0,120,7.82
APP000623,2025-12-29,Male,30,Bachelor,Married,0,Rented,4,Other,Business Owner,Retail,880000.0,4,3,Business Loan,6535000.0,48,12.3
APP000624,2025-06-15,Male,24,High School,Married,1,Living with Parents,2,Chennai,Freelancer,IT/Software,342000.0,22,0,Home Loan,1417000.0,360,9.13
APP000625,2025-03-13,Female,21,Bachelor,Single,2,Mortgaged,3,Delhi,Salaried,Government,226000.0,0,0,Home Loan,1660000.0,180,8.37
APP000626,2025-07-15,Male,24,Master,Widowed,2,Owned,14,Kolkata,Freelancer,Banking/Finance,402000.0,12,0,Education Loan,1480000.0,180,10.1
APP000627,2025-09-07,Male,31,Bachelor,Divorced,2,Rented,3,Chennai,Self-Employed,IT/Software,725000.0,6,2,Home Loan,1789000.0,240,8.12
APP000628,2025-03-22,Female,37,Bachelor,Divorced,0,Rented,7,Mumbai,Self-Employed,Other,1013000.0,4,3,Credit Card,474000.0,12,34.97
APP000629,2025-08-21,Male,45,High School,Divorced,0,Owned,0,Chennai,Salaried,IT/Software,394000.0,6,4,Home Loan,946000.0,120,9.35
APP000630,2025-01-27,Male,30,Bachelor,Married,0,Rented,3,Pune,Self-Employed,Education,941000.0,9,5,Personal Loan,1111000.0,36,17.73
APP000631,2025-08-29,Female,26,PhD,Single,1,Rented,4,Delhi,Salaried,Healthcare,100000.0,1,1,Auto Loan,205000.0,72,9.7
APP000632,2025-07-05,Female,21,PhD,Single,4,Owned,0,Other,Self-Employed,Government,583000.0,1,0,Auto Loan,2245000.0,84,10.8
APP000633,2025-06-28,Male,39,Bachelor,Single,2,Living with Parents,1,Ahmedabad,Self-Employed,Manufacturing,450000.0,1,0,Auto Loan,1644000.0,72,10.9
APP000634,2025-01-20,Male,48,Master,Married,1,Rented,6,Hyderabad,Salaried,Real Estate,326000.0,2,2,Personal Loan,940000.0,48,17.78
APP000635,2025-03-21,Male,47,Master,Married,1,Owned,1,Mumbai,Salaried,Manufacturing,464000.0,5,0,Home Loan,945000.0,240,8.02
APP000636,2025-08-31,Male,42,Other,Widowed,2,Mortgaged,0,Hyderabad,Salaried,Banking/Finance,126000.0,14,0,Auto Loan,345000.0,36,8.92
APP000637,2025-01-23,Male,41,Bachelor,Married,1,Rented,1,Bangalore,Self-Employed,Other,100000.0,1,1,Business Loan,934000.0,36,14.47
APP000638,2025-12-11,Male,51,Bachelor,Married,0,Rented,9,Kolkata,Self-Employed,Healthcare,777000.0,4,2,Personal Loan,728000.0,36,14.91
APP000639,2025-03-29,Male,38,Bachelor,Married,1,Mortgaged,7,Delhi,Self-Employed,Government,657000.0,22,0,Personal Loan,1629000.0,60,10.98
APP000640,2025-02-19,Male,41,High School,Single,1,Owned,7,Hyderabad,Business Owner,Government,435000.0,6,2,Home Loan,1043000.0,120,8.45
APP000641,2025-09-20,Male,31,Bachelor,Divorced,0,Rented,1,Hyderabad,Self-Employed,Manufacturing,990000.0,3,0,Personal Loan,1803000.0,36,14.49
APP000642,2025-10-15,Male,21,Master,Married,2,Mortgaged,0,Hyderabad,Salaried,Manufacturing,554000.0,0,0,Credit Card,277000.0,12,31.75
APP000643,2025-10-23,Male,28,Master,Single,2,Mortgaged,0,Mumbai,Salaried,Banking/Finance,452000.0,2,2,Personal Loan,506000.0,36,13.83
APP000644,2025-12-09,Male,34,Master,Divorced,0,Owned,4,Chennai,Business Owner,Manufacturing,103000.0,2,2,Education Loan,400000.0,120,10.12
APP000645,2025-07-31,Male,35,High School,Married,1,Mortgaged,6,Hyderabad,Business Owner,Manufacturing,1470000.0,6,3,Personal Loan,2207000.0,12,10.64
APP000646,2025-06-23,Female,54,Bachelor,Married,0,Living with Parents,2,Other,Business Owner,Banking/Finance,100000.0,1,0,Home Loan,219000.0,300,9.24
APP000647,2025-03-19,Male,35,High School,Married,3,Mortgaged,3,Chennai,Salaried,Government,233000.0,4,0,Credit Card,101000.0,12,33.86
APP000648,2025-04-08,Female,46,High School,Married,2,Mortgaged,1,Pune,Self-Employed,Banking/Finance,843000.0,3,1,Home Loan,1884000.0,240,8.64
APP000649,2025-03-21,Female,30,PhD,Single,3,Rented,2,Hyderabad,Business Owner,Education,100000.0,0,0,Home Loan,247000.0,240,8.26
APP000650,2025-08-04,Male,31,Bachelor,Divorced,0,Rented,6,Delhi,Self-Employed,Other,1013000.0,13,5,Personal Loan,1015000.0,12,10.97
APP000651,2025-07-20,Male,21,Master,Divorced,3,Rented,6,Delhi,Salaried,Other,689000.0,5,5,Credit Card,182000.0,12,33.51
APP000652,2025-02-18,Male,27,High School,Married,1,Mortgaged,0,Kolkata,Business Owner,Government,1119000.0,6,5,Home Loan,7097000.0,240,9.14
APP000653,2025-09-02,Male,40,Bachelor,Married,1,Living with Parents,14,Hyderabad,Salaried,Government,289000.0,3,2,Home Loan,2199000.0,120,9.42
APP000654,2025-01-26,Female,35,Bachelor,Divorced,1,Mortgaged,1,Jaipur,Retired,Government,120000.0,10,2,Education Loan,372000.0,60,10.12
APP000655,2025-04-19,Male,44,High School,Married,1,Owned,11,Other,Self-Employed,Education,143000.0,15,0,Personal Loan,90000.0,12,16.22
APP000656,2025-03-22,Male,36,Bachelor,Widowed,0,Rented,3,Delhi,Salaried,IT/Software,445000.0,0,0,Auto Loan,1309000.0,72,9.7
APP000657,2025-02-03,Male,31,High School,Married,0,Living with Parents,3,Mumbai,Salaried,IT/Software,415000.0,3,0,Personal Loan,1164000.0,36,12.15
APP000658,2025-02-22,Male,56,Bachelor,Married,1,Owned,2,Bangalore,Salaried,Manufacturing,430000.0,6,2,Consumer Durable,123000.0,24,17.63
APP000659,2025-09-12,Female,34,Other,Married,2,Rented,12,Mumbai,Salaried,Retail,610000.0,10,0,Credit Card,114000.0,12,37.27
APP000660,2025-04-11,Male,46,Master,Married,1,Living with Parents,1,Ahmedabad,Freelancer,Healthcare,507000.0,9,0,Business Loan,2197000.0,60,12.92
APP000661,2025-08-01,Male,30,Other,Single,0,Mortgaged,4,Mumbai,Self-Employed,Other,691000.0,23,0,Education Loan,820000.0,84,8.15
APP000662,2025-05-24,Female,42,Master,Married,1,Rented,1,Jaipur,Business Owner,Banking/Finance,848000.0,8,1,Auto Loan,1848000.0,72,10.95
APP000663,2025-10-23,Female,44,Master,Married,1,Owned,12,Bangalore,Salaried,Banking/Finance,247000.0,0,0,Personal Loan,314000.0,60,11.21
APP000664,2025-03-04,Male,37,Bachelor,Married,1,Rented,0,Delhi,Salaried,Government,474000.0,1,0,Home Loan,1297000.0,180,7.97
APP000665,2025-11-29,Male,21,Bachelor,Single,0,Living with Parents,5,Chennai,Salaried,Manufacturing,436000.0,18,0,Education Loan,563000.0,84,8.36
APP000666,2025-09-12,Male,35,Bachelor,Married,1,Rented,2,Hyderabad,Freelancer,IT/Software,567000.0,0,0,Auto Loan,1473000.0,72,11.72
APP000667,2025-06-29,Male,47,Master,Married,2,Rented,5,Kolkata,Salaried,IT/Software,441000.0,2,0,Home Loan,2647000.0,180,7.79
APP000668,2025-10-25,Male,40,High School,Widowed,2,Mortgaged,0,Bangalore,Business Owner,Manufacturing,1993000.0,3,1,Education Loan,8955000.0,60,10.01
APP000669,2025-01-14,Male,39,High School,Divorced,1,Rented,2,Other,Salaried,Banking/Finance,579000.0,1,1,Auto Loan,1647000.0,72,11.85
APP000670,2025-01-03,Male,21,PhD,Divorced,3,Mortgaged,0,Chennai,Salaried,Manufacturing,123000.0,7,0,Personal Loan,195000.0,36,11.75
APP000671,2025-10-13,Male,27,High School,Single,1,Rented,17,Ahmedabad,Self-Employed,Government,672000.0,10,1,Home Loan,2257000.0,180,8.71
APP000672,2025-10-31,Female,39,Other,Married,1,Rented,1,Mumbai,Salaried,Manufacturing,591000.0,18,2,Auto Loan,1749000.0,84,9.48
APP000673,2025-10-28,Male,39,Master,Single,0,Owned,24,Kolkata,Salaried,Healthcare,308000.0,20,0,Home Loan,1534000.0,240,8.4
APP000674,2025-10-07,Male,47,Bachelor,Single,3,Owned,2,Hyderabad,Salaried,IT/Software,303000.0,2,1,Auto Loan,813000.0,48,9.57
APP000675,2025-11-30,Male,33,Bachelor,Single,4,Mortgaged,0,Pune,Self-Employed,IT/Software,1105000.0,17,0,Education Loan,4508000.0,180,10.88
APP000676,2025-12-13,Female,39,Master,Divorced,2,Owned,0,Bangalore,Salaried,Healthcare,253000.0,3,3,Business Loan,2356000.0,84,15.14
APP000677,2025-08-01,Male,35,High School,Single,0,Owned,4,Hyderabad,Salaried,Banking/Finance,489000.0,10,5,Personal Loan,1433000.0,48,11.63
APP000678,2025-09-09,Male,25,Master,Single,0,Rented,4,Other,Salaried,Healthcare,384000.0,9,2,Personal Loan,430000.0,12,11.41
APP000679,2025-09-06,Female,21,Master,Single,1,Rented,3,Bangalore,Salaried,Manufacturing,505000.0,1,0,Auto Loan,961000.0,48,9.83
APP000680,2025-11-18,Female,39,High School,Married,0,Rented,0,Mumbai,Salaried,IT/Software,314000.0,5,1,Personal Loan,832000.0,24,13.35
APP000681,2025-04-14,Female,36,High School,Divorced,1,Rented,2,Kolkata,Salaried,IT/Software,300000.0,21,1,Credit Card,74000.0,12,40.08
APP000682,2025-08-07,Male,28,High School,Married,0,Owned,2,Chennai,Self-Employed,Government,933000.0,4,4,Education Loan,2391000.0,84,8.29
APP000683,2025-09-30,Male,21,High School,Married,0,Owned,6,Chennai,Business Owner,Retail,1596000.0,4,0,Personal Loan,2719000.0,48,15.45
APP000684,2025-01-21,Female,41,High School,Single,1,Owned,2,Kolkata,Salaried,Education,373000.0,5,5,Home Loan,1355000.0,180,8.1
APP000685,2025-01-30,Female,32,Master,Single,3,Living with Parents,4,Hyderabad,Salaried,Manufacturing,465000.0,15,0,Consumer Durable,130000.0,12,17.53
APP000686,2025-01-17,Male,40,Bachelor,Single,2,Rented,1,Pune,Salaried,Retail,527000.0,2,2,Consumer Durable,83000.0,18,15.4
