applicant_id,credit_score,num_credit_accounts,num_active_accounts,credit_history_months,num_delinquent_accounts,max_dpd_last_12m,num_enquiries_6m,num_enquiries_12m,total_outstanding_debt,secured_loan_percentage,num_written_off_accounts,num_settled_accounts
APP003128,677,2,0,9,0,0,1,3,34300.0,9.7,2,0
APP003129,688,2,2,54,1,90,1,2,88700.0,57.3,0,0
APP003130,603,1,1,44,0,0,1,3,641300.0,91.7,0,0
APP003131,726,6,1,61,3,90,1,2,168700.0,77.6,2,0
APP003132,723,2,2,103,0,0,7,9,407800.0,30.7,0,0
APP003133,664,4,1,60,0,0,0,0,297300.0,53.3,0,0
APP003134,699,2,2,19,1,30,2,4,94600.0,34.5,0,0
APP003135,722,3,2,25,0,0,1,1,804600.0,56.8,0,0
APP003136,691,3,3,58,0,0,0,2,91200.0,62.1,0,1
APP003137,523,2,2,69,0,0,0,1,570200.0,8.7,0,0
APP003138,699,1,0,182,0,0,3,6,892800.0,35.8,1,0
APP003139,592,5,1,30,0,0,0,2,123100.0,6.9,0,0
APP003140,776,0,0,25,1,30,5,7,218300.0,10.7,0,0
APP003141,803,1,1,99,1,30,6,7,1700.0,45.0,0,0
APP003142,839,3,3,20,1,30,3,6,1207100.0,83.4,0,0
APP003143,730,3,1,47,5,30,4,5,395700.0,42.4,1,0
APP003144,774,3,2,22,4,30,4,4,595000.0,50.7,0,0
APP003145,653,5,4,62,1,180,0,1,667900.0,71.4,0,0
APP003146,615,4,1,145,0,0,3,7,2539100.0,63.3,0,0
APP003147,707,3,1,73,0,0,3,5,3900.0,87.2,0,0
APP003148,697,0,0,75,0,0,2,6,355400.0,49.1,0,0
APP003149,556,2,1,153,3,90,0,1,694100.0,63.7,0,0
APP003150,671,5,0,49,0,0,4,8,1656100.0,43.2,3,0
APP003151,654,3,0,0,0,0,1,5,474200.0,4.1,0,0
APP003152,806,1,1,104,1,60,2,6,842400.0,10.2,0,0
APP003153,850,2,0,144,0,0,2,2,96100.0,94.1,0,0
APP003154,571,8,1,25,0,0,2,2,69000.0,58.6,2,0
APP003155,774,4,3,24,1,180,3,4,654600.0,60.4,0,0
APP003156,672,5,1,137,0,0,4,7,377700.0,69.4,0,0
APP003157,525,5,1,38,2,60,2,6,1401400.0,40.9,0,0
APP003158,691,2,2,6,0,0,3,3,7500.0,14.0,0,0
APP003159,710,7,1,123,1,90,1,10,156200.0,53.9,0,0
APP003160,657,4,2,62,0,0,2,4,132100.0,74.4,2,0
APP003161,801,7,1,29,0,0,2,3,486800.0,73.5,0,0
APP003162,770,2,1,42,0,0,3,4,67900.0,23.6,0,0
APP003163,674,4,0,29,0,0,2,2,56700.0,63.5,2,0
APP003164,599,3,3,8,0,0,2,4,320100.0,50.6,0,0
APP003165,643,3,1,8,0,0,0,1,248900.0,16.4,2,0
APP003166,834,3,3,28,4,30,3,6,160400.0,47.0,0,0
APP003167,688,4,2,43,0,0,1,1,1119200.0,47.8,0,0
APP003168,832,4,1,5,5,30,1,4,93200.0,8.0,0,0
APP003169,569,2,2,101,0,0,2,6,67100.0,95.9,1,1
APP003170,648,3,3,92,0,0,2,4,225500.0,66.4,1,0
APP003171,711,3,1,51,0,0,5,8,367900.0,42.5,0,0
APP003172,457,2,0,6,1,30,1,3,140800.0,19.1,0,0
APP003173,646,1,1,54,3,120,2,2,821000.0,3.9,0,0
APP003174,640,4,4,150,0,0,1,3,548800.0,85.2,1,0
APP003175,660,3,0,7,5,30,2,3,361800.0,93.9,2,0
APP003176,731,1,1,9,2,30,3,6,306100.0,55.3,1,0
APP003177,659,3,2,36,0,0,3,5,48400.0,3.1,0,0
APP003178,728,6,0,24,0,0,1,4,112500.0,95.5,0,2
APP003179,745,0,0,15,5,60,1,4,1327700.0,83.2,0,0
APP003180,721,3,3,105,0,0,5,5,233600.0,16.2,0,0
APP003181,559,7,2,135,0,0,0,3,94400.0,54.2,0,0
APP003182,672,5,3,96,0,0,4,5,551900.0,17.1,0,0
APP003183,690,2,1,164,2,60,1,2,232300.0,74.9,0,0
APP003184,674,3,3,67,0,0,4,5,2238500.0,10.6,0,0
APP003185,576,2,2,68,0,0,4,6,660100.0,88.4,0,0
APP003186,701,3,3,39,1,30,1,4,776500.0,78.9,0,0
APP003187,755,3,0,2,3,90,1,4,265200.0,54.9,0,0
APP003188,648,2,1,3,0,0,1,4,794500.0,2.6,2,0
APP003189,658,4,1,62,0,0,1,3,537300.0,24.5,0,0
APP003190,519,3,2,203,0,0,2,6,235300.0,64.2,0,0
APP003191,775,3,0,163,1,120,5,8,123400.0,51.4,0,0
APP003192,604,5,3,78,3,90,2,3,378900.0,71.2,0,0
APP003193,747,3,1,31,0,0,4,6,547500.0,57.0,1,0
APP003194,701,0,0,27,1,60,2,4,497800.0,81.1,0,0
APP003195,639,1,1,37,0,0,0,2,64100.0,83.6,1,0
APP003196,640,3,1,5,0,0,2,4,242000.0,75.2,0,0
APP003197,837,1,1,35,1,30,3,8,478000.0,38.6,0,0
APP003198,770,2,2,11,0,0,0,5,312300.0,5.0,0,0
APP003199,592,3,3,79,0,0,3,4,263900.0,53.3,0,0
APP003200,693,0,0,27,0,0,2,4,1145300.0,17.5,0,0
APP003201,772,6,5,179,0,0,3,4,610200.0,8.0,0,0
APP003202,685,3,1,41,1,120,4,5,293200.0,98.7,1,0
APP003203,721,4,4,49,1,60,3,3,81600.0,87.1,0,0
APP003204,711,2,2,123,0,0,3,6,97100.0,21.9,0,0
APP003205,800,3,3,14,2,60,2,3,666200.0,53.5,2,0
APP003206,612,3,1,25,0,0,2,5,128500.0,1.5,0,0
APP003207,628,3,2,43,1,30,3,3,384300.0,22.7,0,0
APP003208,757,3,1,57,0,0,3,3,142400.0,21.2,0,0
APP003209,676,7,1,25,1,30,4,6,5900.0,87.3,0,0
APP003210,816,3,1,120,0,0,4,4,157400.0,17.0,0,0
APP003211,696,7,2,16,4,30,4,4,382000.0,62.6,0,0
APP003212,735,1,1,18,3,90,3,6,787500.0,33.4,0,0
APP003213,521,4,3,21,0,0,2,6,143300.0,52.7,0,0
APP003214,536,5,5,12,0,0,2,3,1321800.0,76.8,1,0
APP003215,699,4,1,6,0,0,1,3,593900.0,70.7,0,0
APP003216,687,4,2,50,0,0,5,8,395500.0,21.6,0,0
APP003217,632,2,2,308,4,90,2,4,147600.0,54.5,0,0
APP003218,686,5,3,17,0,0,1,6,70500.0,13.9,0,0
APP003219,671,2,0,3,0,0,4,5,108900.0,75.2,0,0
APP003220,592,2,0,7,1,30,0,3,1142200.0,9.2,0,0
APP003221,876,2,2,62,1,30,5,5,1076700.0,23.1,0,1
APP003222,663,7,2,50,0,0,4,9,188600.0,91.8,1,0
APP003223,688,3,2,105,0,0,3,4,328700.0,20.3,2,0
APP003224,644,6,1,16,0,0,4,4,249400.0,7.9,0,0
APP003225,726,2,2,156,0,0,1,4,937900.0,60.3,0,0
APP003226,667,4,4,1,2,120,2,5,1613500.0,22.4,0,0
APP003227,689,2,1,66,2,120,1,4,28300.0,10.3,1,0
APP003228,832,4,3,18,5,30,2,4,167000.0,2.0,0,0
APP003229,661,2,1,134,0,0,3,5,719500.0,17.5,0,0
APP003230,569,1,1,6,0,0,1,2,40700.0,63.6,0,0
APP003231,701,2,0,43,0,0,1,1,211900.0,57.7,0,0
APP003232,569,7,2,2,0,0,4,6,79300.0,45.5,0,0
APP003233,682,4,1,42,1,90,2,4,204400.0,26.6,0,0
APP003234,673,4,1,247,1,60,3,6,386500.0,95.1,0,0
APP003235,630,2,1,72,0,0,2,2,315100.0,2.2,0,0
APP003236,730,4,3,56,0,0,2,2,611200.0,82.1,0,0
APP003237,727,4,1,45,2,90,2,4,496700.0,49.0,0,0
APP003238,861,1,0,56,0,0,4,6,197100.0,97.3,0,0
APP003239,814,4,2,221,2,60,1,1,217400.0,78.3,0,0
APP003240,691,3,1,14,1,120,3,7,26000.0,70.0,0,0
APP003241,590,1,1,26,4,30,2,3,768600.0,3.2,0,0
APP003242,660,3,2,117,0,0,1,4,145900.0,78.3,0,0
APP003243,657,2,2,36,0,0,1,3,16100.0,64.5,1,2
APP003244,762,6,0,25,0,0,3,6,790600.0,14.0,0,0
APP003245,757,6,3,31,0,0,4,8,209300.0,58.3,0,0
APP003246,826,3,1,14,2,120,2,2,667400.0,28.1,0,0
APP003247,699,3,0,13,1,30,3,7,178000.0,17.0,0,0
APP003248,531,5,0,160,1,60,1,4,71300.0,89.5,0,0
APP003249,610,2,1,5,0,0,3,3,1722800.0,91.0,0,0
APP003250,531,0,0,72,0,0,7,9,359800.0,66.9,0,0
APP003251,767,4,3,132,1,30,1,3,268800.0,87.6,0,0
APP003252,767,4,1,31,0,0,2,2,262100.0,43.7,0,0
APP003253,580,1,1,22,0,0,2,6,1703200.0,59.4,0,0
APP003254,771,5,2,41,0,0,2,2,72000.0,73.5,0,1
APP003255,689,5,1,59,1,60,1,2,178300.0,73.4,1,0
APP003256,589,1,1,66,0,0,0,2,831500.0,85.4,1,0
APP003257,726,4,1,75,1,30,3,6,122500.0,59.7,0,0
APP003258,628,1,1,62,0,0,0,1,592000.0,28.7,0,0
APP003259,695,6,3,25,0,0,4,6,1111900.0,21.9,0,0
APP003260,635,2,0,143,0,0,1,3,162400.0,10.3,0,0
APP003261,814,4,1,0,2,90,3,6,659100.0,1.7,0,0
APP003262,775,4,0,118,0,0,1,9,187700.0,7.7,0,0
APP003263,736,3,3,23,0,0,1,1,694600.0,48.5,2,0
APP003264,644,0,0,0,3,90,1,3,114000.0,52.9,0,0
APP003265,767,3,2,50,3,120,3,8,1020400.0,64.4,0,0
APP003266,701,5,1,21,1,120,4,5,223400.0,41.6,0,0
APP003267,760,4,3,17,0,0,1,3,578900.0,22.3,1,0
APP003268,738,4,3,17,0,0,0,2,1326900.0,78.0,0,0
APP003269,722,5,2,249,0,0,1,2,241500.0,84.3,0,0
APP003270,876,5,3,77,0,0,1,4,184700.0,25.1,1,0
APP003271,767,1,1,114,0,0,1,2,147700.0,28.2,2,0
APP003272,543,3,1,32,0,0,4,10,197100.0,28.2,0,0
APP003273,697,3,0,157,0,0,3,6,184400.0,68.2,0,0
APP003274,689,2,1,92,0,0,0,3,290400.0,76.3,0,0
APP003275,836,3,3,154,0,0,1,2,461400.0,94.8,2,0
APP003276,780,6,2,98,0,0,4,7,220700.0,66.0,0,0
APP003277,747,3,2,7,0,0,1,2,1146600.0,58.6,0,0
APP003278,620,5,4,27,1,60,4,6,1032900.0,68.8,0,0
APP003279,751,1,1,25,0,0,3,4,2504000.0,41.3,1,0
APP003280,601,2,2,43,0,0,2,3,468600.0,10.8,0,0
APP003281,722,1,0,100,0,0,3,4,358200.0,28.9,0,0
APP003282,669,3,2,35,0,0,4,4,369200.0,50.9,0,0
APP003283,709,2,0,33,1,30,2,4,169400.0,73.8,0,0
APP003284,678,2,1,18,0,0,2,3,763600.0,1.7,0,0
APP003285,734,1,1,9,0,0,1,7,586600.0,54.5,0,1
APP003286,771,3,1,36,0,0,2,2,888100.0,74.9,0,0
APP003287,674,4,1,16,1,120,3,5,1176100.0,30.4,0,0
APP003288,671,3,3,12,0,0,1,5,86400.0,60.4,1,0
APP003289,648,0,0,111,2,30,4,6,19200.0,52.0,1,1
APP003290,702,8,2,1,1,30,2,3,201600.0,69.9,0,1
APP003291,679,0,0,250,0,0,3,6,596000.0,88.5,0,0
APP003292,646,1,1,88,2,60,1,2,112100.0,26.2,0,0
APP003293,751,5,2,78,3,120,1,5,553400.0,3.3,0,0
APP003294,582,2,2,96,1,60,2,4,439500.0,32.4,0,1
APP003295,765,1,1,70,1,30,3,6,217700.0,42.4,0,0
APP003296,865,2,2,180,0,0,0,0,81500.0,54.6,0,0
APP003297,701,6,0,108,0,0,5,6,51300.0,43.1,0,0
APP003298,766,8,5,26,1,30,3,3,415100.0,18.0,0,0
APP003299,717,2,2,54,0,0,3,6,9300.0,90.4,0,0
APP003300,822,6,1,70,0,0,0,2,171400.0,40.6,0,0
APP003301,725,2,2,21,0,0,3,5,643400.0,74.0,0,0
APP003302,660,3,1,11,0,0,1,4,163500.0,43.0,0,0
APP003303,734,1,1,180,1,30,3,4,63900.0,73.8,0,0
APP003304,716,3,3,127,0,0,2,7,371800.0,83.4,0,0
APP003305,781,3,1,102,0,0,4,5,69500.0,30.4,0,0
APP003306,680,2,2,60,0,0,3,6,893100.0,85.2,0,0
APP003307,683,3,3,23,0,0,2,4,823400.0,61.2,0,1
APP003308,781,6,3,46,2,60,3,5,3800.0,3.4,1,0
APP003309,695,6,1,86,3,30,4,5,446400.0,75.6,0,0
APP003310,685,2,2,48,0,0,3,5,228300.0,79.1,1,0
APP003311,640,3,0,16,0,0,1,4,235800.0,29.8,0,1
APP003312,657,2,1,4,3,30,3,5,131800.0,96.5,0,0
APP003313,582,4,1,104,2,30,2,5,587700.0,88.4,0,0
APP003314,796,5,1,42,0,0,0,3,491300.0,10.4,0,0
APP003315,724,0,0,8,0,0,2,4,763800.0,27.6,2,0
APP003316,837,2,2,40,1,90,1,1,60100.0,1.9,0,0
APP003317,779,3,0,11,0,0,2,3,646000.0,86.9,0,0
APP003318,638,3,0,22,0,0,3,4,2098200.0,85.5,0,2
APP003319,748,7,4,91,4,60,1,1,476800.0,57.9,3,0
APP003320,723,3,2,59,2,120,0,2,312100.0,4.1,1,0
APP003321,659,2,2,33,2,30,2,6,663800.0,31.0,0,0
APP003322,800,2,1,49,0,0,3,6,1276400.0,75.1,0,0
APP003323,750,5,0,42,2,90,0,3,708400.0,82.8,0,0
APP003324,843,5,0,147,1,30,1,5,1538400.0,89.9,0,0
APP003325,623,4,1,2,1,60,4,4,768000.0,92.5,0,0
APP003326,626,7,2,101,0,0,4,6,783700.0,14.0,0,0
APP003327,648,6,1,37,0,0,2,2,428100.0,91.5,2,0
APP003328,711,2,2,10,0,0,1,2,66600.0,80.3,0,0
APP003329,715,4,3,4,0,0,1,1,538200.0,97.2,0,1
APP003330,638,2,2,108,0,0,2,5,83900.0,5.8,0,0
APP003331,716,2,1,32,0,0,1,3,32800.0,66.6,0,0
APP003332,745,1,0,71,0,0,1,3,156300.0,57.0,2,1
APP003333,731,4,1,172,0,0,1,3,1858000.0,24.5,0,0
APP003334,682,2,1,37,0,0,2,5,47500.0,5.3,0,0
APP003335,700,4,1,20,0,0,2,3,308600.0,8.5,0,0
APP003336,839,6,1,3,1,30,3,3,10600.0,44.9,0,0
APP003337,707,1,1,107,0,0,3,6,265500.0,90.3,0,0
APP003338,661,3,0,95,0,0,1,3,536300.0,28.9,0,0
APP003339,750,4,2,22,0,0,0,2,149900.0,50.3,0,0
APP003340,759,2,2,4,1,30,2,5,418300.0,5.9,1,0
APP003341,698,3,1,201,0,0,4,6,181800.0,11.1,0,0
APP003342,694,2,0,7,0,0,1,4,270100.0,64.3,0,0
APP003343,683,5,4,27,5,30,3,5,56600.0,40.6,0,0
APP003344,636,2,2,42,0,0,3,3,144800.0,98.4,0,0
APP003345,528,0,0,38,1,90,4,5,112600.0,52.4,0,1
APP003346,755,3,2,34,0,0,1,4,322700.0,39.6,0,0
APP003347,651,1,0,15,0,0,2,5,110100.0,97.6,0,0
APP003348,710,7,3,20,1,90,1,2,790600.0,64.9,0,0
APP003349,715,6,1,16,0,0,1,3,97400.0,19.3,0,0
APP003350,651,5,1,28,0,0,4,6,52600.0,64.8,0,0
APP003351,707,2,2,40,0,0,3,4,844700.0,72.6,0,0
APP003352,795,2,2,1,1,30,2,5,155500.0,35.5,0,0
APP003353,821,4,4,62,0,0,3,7,426600.0,61.0,0,0
APP003354,660,1,1,64,0,0,1,4,239000.0,76.9,0,0
APP003355,699,2,2,85,0,0,0,2,459600.0,21.6,0,0
APP003356,630,6,0,51,0,0,4,7,511300.0,80.8,0,1
APP003357,690,3,3,18,1,60,4,6,911800.0,28.2,0,0
APP003358,653,2,1,85,2,30,6,7,248200.0,50.5,0,1
APP003359,613,3,1,18,2,30,3,6,26600.0,52.0,0,1
APP003360,717,4,2,15,0,0,1,2,232400.0,11.3,0,0
APP003361,711,2,1,36,0,0,1,2,602000.0,12.3,0,0
APP003362,836,4,3,92,0,0,5,8,454600.0,3.8,0,0
APP003363,720,1,1,12,0,0,5,8,751200.0,56.1,0,0
APP003364,746,7,2,1,0,0,1,5,123600.0,11.1,2,0
APP003365,650,4,4,47,0,0,3,7,1406800.0,53.4,0,0
APP003366,685,3,1,16,0,0,2,4,624100.0,71.8,0,0
APP003367,699,6,2,48,1,60,2,4,757700.0,66.9,0,0
APP003368,702,4,1,14,3,60,0,1,590000.0,93.2,1,0
APP003369,685,2,2,20,1,60,2,3,1077200.0,78.7,0,0
APP003370,639,4,2,37,2,180,2,3,1085100.0,10.8,0,0
APP003371,617,1,1,25,0,0,1,1,1213500.0,68.5,0,0
APP003372,521,2,2,36,0,0,2,3,386800.0,82.4,0,0
APP003373,576,2,2,8,2,120,0,3,593700.0,52.3,0,0
APP003374,718,0,0,2,1,30,0,3,803000.0,57.9,1,0
APP003375,662,4,2,187,0,0,2,5,88200.0,43.1,3,0
APP003376,781,3,3,120,0,0,5,6,1015100.0,59.8,0,0
APP003377,626,5,4,50,0,0,1,5,104700.0,11.4,0,0
APP003378,657,1,1,47,0,0,2,6,34600.0,34.1,0,0
APP003379,707,3,0,16,0,0,4,7,190800.0,22.1,0,0
APP003380,717,4,2,73,2,30,4,5,563700.0,55.0,0,0
APP003381,616,6,2,13,0,0,0,1,118700.0,81.3,0,0
APP003382,747,1,1,146,0,0,2,3,240100.0,69.8,0,0
APP003383,688,2,1,64,0,0,3,5,397200.0,5.6,0,0
APP003384,768,3,0,14,0,0,1,6,12900.0,94.8,0,0
APP003385,693,4,2,44,0,0,1,2,367800.0,0.6,0,0
APP003386,622,3,1,130,0,0,3,7,2880600.0,25.5,0,0
APP003387,633,3,1,8,0,0,0,3,58000.0,22.9,2,0
APP003388,785,3,3,43,0,0,2,5,332000.0,84.9,0,0
APP003389,556,2,2,2,0,0,1,2,55500.0,45.7,0,0
APP003390,571,3,0,126,0,0,2,5,218200.0,54.7,0,0
APP003391,783,5,1,14,0,0,3,5,1629100.0,75.4,1,0
APP003392,601,6,1,131,0,0,1,3,230100.0,45.3,0,0
APP003393,581,7,2,40,1,60,2,4,170500.0,9.0,0,0
APP003394,750,3,0,44,0,0,1,2,1049800.0,22.6,1,0
APP003395,741,5,1,31,1,60,2,3,600000.0,61.2,0,0
APP003396,617,3,2,167,0,0,3,3,1652600.0,26.2,0,0
APP003397,682,4,2,58,1,120,2,3,923800.0,78.8,0,0
APP003398,810,5,4,100,2,60,3,4,693800.0,14.1,0,0
APP003399,734,2,2,25,1,60,1,1,838500.0,9.6,0,0
APP003400,493,5,1,50,0,0,3,6,413100.0,88.2,0,0
APP003401,698,3,0,8,0,0,4,5,151600.0,18.9,0,0
APP003402,744,5,1,27,0,0,3,6,267800.0,26.6,0,0
APP003403,740,0,0,14,0,0,1,5,800600.0,87.5,0,0
APP003404,790,2,2,11,4,60,3,6,392500.0,35.0,0,0
APP003405,712,4,3,20,0,0,2,4,319900.0,37.0,0,0
APP003406,698,6,0,38,0,0,2,4,48700.0,24.0,0,0
APP003407,719,7,5,3,1,90,2,3,47200.0,17.9,0,0
APP003408,805,4,0,146,1,60,2,5,337800.0,86.7,0,0
APP003409,621,2,1,126,2,30,2,7,421800.0,29.7,2,0
APP003410,728,4,0,15,0,0,2,5,263600.0,89.0,0,0
APP003411,643,3,2,11,1,60,0,1,24800.0,78.7,0,0
APP003412,737,2,1,206,0,0,3,7,2248400.0,79.8,0,0
APP003413,619,5,4,32,0,0,0,8,589200.0,3.9,0,1
APP003414,706,1,1,38,1,90,3,6,404000.0,30.9,0,0
APP003415,567,5,3,118,0,0,4,5,95600.0,20.9,0,0
APP003416,752,2,2,23,1,120,4,5,574900.0,55.6,0,0
APP003417,705,0,0,23,1,90,4,7,81800.0,5.1,0,0
APP003418,657,4,2,28,0,0,2,8,102600.0,72.7,0,0
APP003419,803,1,0,2,1,90,2,4,17900.0,72.2,0,0
APP003420,733,4,1,46,1,90,3,6,232000.0,10.5,0,0
APP003421,657,2,2,131,0,0,0,4,553400.0,57.7,0,0
APP003422,750,2,2,2,1,60,3,5,313000.0,40.1,2,0
APP003423,655,3,3,49,3,30,3,5,1636100.0,1.7,0,0
APP003424,709,4,4,92,1,60,0,2,1329500.0,81.2,0,0
APP003425,712,3,2,13,0,0,2,4,286300.0,87.4,0,0
APP003426,823,6,2,30,0,0,2,5,317100.0,15.8,0,1
APP003427,654,1,1,23,0,0,5,6,622200.0,28.5,0,0
APP003428,783,3,2,6,2,30,2,5,648100.0,87.0,1,0
APP003429,645,3,1,76,0,0,3,5,166200.0,52.1,0,0
APP003430,778,2,2,33,2,120,1,2,603000.0,66.5,0,0
APP003431,677,3,0,4,0,0,2,9,927200.0,52.0,2,0
APP003432,868,7,5,99,1,30,2,7,383600.0,0.7,0,0
APP003433,638,2,2,53,4,30,0,1,238400.0,18.0,0,0
APP003434,691,2,2,123,1,30,3,3,375800.0,71.2,0,1
APP003435,752,2,2,14,1,90,3,4,146800.0,11.9,0,0
APP003436,584,2,2,54,0,0,2,5,32300.0,97.2,0,0
APP003437,707,6,5,2,5,30,0,2,106900.0,96.0,2,0
APP003438,700,5,0,49,0,0,1,1,281500.0,22.8,0,0
APP003439,824,4,2,9,1,90,1,7,1653000.0,97.5,0,0
APP003440,596,5,3,44,1,180,1,2,650500.0,34.3,0,0
APP003441,655,2,1,60,0,0,2,3,3500.0,81.6,0,0
APP003442,641,2,2,200,0,0,0,0,783700.0,91.4,0,0
APP003443,658,3,2,153,0,0,3,6,73700.0,71.7,0,0
APP003444,685,2,2,11,1,90,3,4,2247400.0,78.0,0,0
APP003445,720,4,2,4,1,30,2,3,58600.0,20.8,0,0
APP003446,825,5,2,46,1,60,2,5,241000.0,9.8,0,0
APP003447,731,3,2,5,4,60,4,6,85300.0,38.0,0,0
APP003448,768,4,2,16,2,60,3,6,315200.0,28.0,0,0
APP003449,654,2,2,10,3,90,3,8,790900.0,65.6,0,0
APP003450,705,3,3,48,1,90,1,5,1383500.0,32.3,1,0
APP003451,615,2,2,6,2,60,2,2,180800.0,12.6,0,0
APP003452,602,2,1,209,4,30,2,3,344200.0,86.9,0,0
APP003453,900,2,2,7,3,30,3,5,286600.0,3.1,0,0
APP003454,646,1,1,137,0,0,2,5,71300.0,71.3,0,0
APP003455,749,4,3,162,0,0,2,4,480000.0,85.5,0,0
APP003456,735,3,2,202,0,0,3,5,534200.0,38.5,0,0
APP003457,688,1,1,40,0,0,1,3,374100.0,29.1,0,0
APP003458,644,1,1,74,1,90,0,1,210600.0,40.4,0,0
APP003459,631,3,2,14,3,30,2,6,583800.0,26.9,0,0
APP003460,676,4,4,10,0,0,1,2,36500.0,81.3,1,0
APP003461,771,1,0,4,2,120,3,4,1278300.0,61.9,0,0
APP003462,581,2,1,143,0,0,4,5,716300.0,9.4,0,0
APP003463,655,0,0,17,0,0,3,7,1186400.0,81.3,0,0
APP003464,669,4,2,80,1,60,1,3,166000.0,40.9,0,0
APP003465,608,5,3,50,0,0,2,5,309500.0,65.1,2,0
APP003466,649,4,1,10,0,0,0,2,208200.0,35.0,0,1
APP003467,699,3,3,51,0,0,4,7,332500.0,35.9,0,0
APP003468,864,6,6,149,0,0,2,6,953300.0,25.8,0,0
APP003469,658,1,1,38,0,0,1,2,659700.0,14.2,0,0
APP003470,725,3,1,27,0,0,1,3,700.0,1.2,0,0
APP003471,762,2,2,6,3,30,3,4,232300.0,12.2,0,0
APP003472,655,1,1,28,0,0,1,4,596100.0,26.3,0,0
APP003473,633,5,3,159,0,0,3,7,195400.0,43.7,0,0
APP003474,737,3,2,16,0,0,3,7,556700.0,35.8,0,2
APP003475,673,4,2,185,0,0,1,2,708600.0,3.4,0,0
APP003476,738,5,4,25,0,0,3,4,955600.0,2.2,0,0
APP003477,721,6,2,28,0,0,0,2,54500.0,25.6,0,0
APP003478,662,1,1,50,0,0,0,3,473500.0,78.6,0,0
APP003479,661,3,0,98,5,120,1,3,2038900.0,37.3,0,0
APP003480,647,2,2,166,0,0,4,4,57000.0,5.6,0,0
APP003481,640,3,2,37,0,0,1,4,352300.0,84.0,0,0
APP003482,537,3,0,5,2,30,1,2,295000.0,51.5,0,0
APP003483,631,2,0,39,0,0,3,5,26700.0,26.2,0,0
APP003484,860,1,1,53,1,30,2,6,153900.0,14.2,0,0
APP003485,614,3,3,17,0,0,2,5,113900.0,84.9,0,0
APP003486,600,5,2,78,0,0,2,3,462300.0,96.3,0,0
APP003487,574,2,2,54,5,30,5,5,2281100.0,47.2,0,0
APP003488,764,1,1,11,0,0,1,5,789000.0,81.1,0,0
APP003489,573,2,2,29,0,0,2,3,333000.0,13.2,0,0
APP003490,788,5,2,47,1,30,0,3,670900.0,41.7,2,0
APP003491,753,1,0,7,0,0,3,7,339900.0,22.0,0,0
APP003492,767,0,0,12,0,0,2,4,136700.0,82.8,0,0
APP003493,823,4,3,2,2,120,3,8,240700.0,56.6,1,0
APP003494,717,3,1,95,1,180,1,3,739100.0,75.8,0,0
APP003495,744,4,0,86,3,90,2,3,80800.0,82.4,0,0
APP003496,731,4,1,89,0,0,4,7,92600.0,82.1,0,0
APP003497,742,4,1,72,2,30,1,4,297100.0,28.1,0,0
APP003498,666,3,1,76,3,60,1,2,450700.0,59.8,0,0
APP003499,627,5,5,68,0,0,3,4,818800.0,29.4,0,0
APP003500,768,2,1,360,2,30,1,3,168100.0,76.8,1,1
APP003501,560,2,2,71,1,180,1,3,547000.0,67.2,0,0
APP003502,766,3,2,78,0,0,1,3,479200.0,35.7,0,0
APP003503,632,4,4,6,0,0,2,6,63700.0,15.0,0,0
APP003504,536,4,1,50,0,0,2,2,1316200.0,2.7,0,0
APP003505,692,4,3,2,0,0,0,0,230800.0,77.2,0,0
APP003506,621,4,3,53,0,0,2,7,401500.0,99.1,0,0
APP003507,755,6,2,50,1,60,4,5,175900.0,43.1,0,0
APP003508,758,5,1,29,1,60,1,5,1934800.0,81.0,0,1
APP003509,696,3,2,8,1,30,5,6,394300.0,59.7,0,0
APP003510,715,2,2,0,0,0,1,3,264900.0,37.1,1,0
APP003511,841,1,1,4,4,60,0,4,360900.0,85.2,0,0
APP003512,727,0,0,11,2,60,2,4,471100.0,9.0,0,2
APP003513,693,3,1,31,0,0,3,9,247000.0,22.0,0,0
APP003514,781,1,1,35,1,30,0,3,1406800.0,41.7,0,0
APP003515,649,4,3,1,0,0,2,5,176000.0,4.0,0,0
APP003516,633,2,0,80,0,0,1,5,30900.0,4.4,0,0
APP003517,860,3,3,19,1,60,3,4,434900.0,21.3,0,0
APP003518,534,2,0,7,0,0,3,9,106800.0,57.9,2,0
APP003519,784,0,0,56,0,0,2,4,19700.0,93.4,0,0
APP003520,660,4,1,51,0,0,1,4,501300.0,85.0,2,0
APP003521,734,2,1,63,1,30,1,1,1608800.0,24.4,0,0
APP003522,692,2,1,18,1,60,2,3,512400.0,28.7,0,0
APP003523,630,2,1,29,0,0,1,2,279800.0,51.0,0,0
APP003524,625,6,4,74,0,0,0,1,328600.0,94.6,0,0
APP003525,696,5,0,6,0,0,1,1,504400.0,42.1,0,0
APP003526,704,5,1,98,0,0,3,5,101500.0,82.1,0,1
APP003527,628,3,0,91,0,0,4,4,133800.0,65.7,0,0
APP003528,654,3,3,47,5,30,2,3,1849100.0,13.4,0,0
APP003529,739,2,0,36,2,180,2,3,1476600.0,1.9,0,0
APP003530,670,4,2,27,1,90,1,4,34100.0,9.3,0,0
APP003531,627,3,3,289,1,90,1,3,1065400.0,59.9,1,0
APP003532,548,3,2,20,0,0,1,2,22300.0,58.8,0,0
APP003533,561,5,3,14,0,0,6,11,694600.0,4.4,0,0
