applicant_id,avg_monthly_balance,balance_volatility,avg_monthly_spending,essential_spending_pct,discretionary_spending_pct,num_bounced_checks_12m,salary_credit_regularity,num_digital_txns_monthly,cash_withdrawal_pct,min_balance_breaches_12m,emi_bounce_count_12m
APP001633,195600.0,0.486,42000.0,67.6,32.4,0,95.7,29,29.7,1,1
APP001634,307100.0,0.166,42300.0,30.4,69.6,0,73.1,27,21.1,0,0
APP001635,56200.0,0.226,14200.0,44.9,55.1,0,76.1,30,5.4,0,0
APP001636,59700.0,0.296,10400.0,47.4,52.6,2,94.7,33,26.1,2,0
APP001637,70900.0,0.607,23500.0,56.3,43.7,0,99.8,25,19.2,1,0
APP001638,31300.0,0.558,6300.0,44.7,55.3,0,73.5,28,7.3,0,0
APP001639,18400.0,0.373,7200.0,37.6,62.4,0,79.6,23,23.9,1,0
APP001640,61800.0,0.299,15800.0,32.5,67.5,0,78.6,30,15.0,0,2
APP001641,44000.0,0.204,19200.0,58.4,41.6,2,85.5,30,11.3,1,1
APP001642,157000.0,0.48,27400.0,47.9,52.1,2,91.8,36,35.5,0,0
APP001643,114200.0,0.599,18000.0,44.3,55.7,0,74.3,27,27.9,2,3
APP001644,346900.0,0.34,76400.0,57.0,43.0,0,90.6,30,39.0,1,2
APP001645,38300.0,0.05,8800.0,36.2,63.8,0,83.5,35,13.3,0,2
APP001646,32600.0,0.065,8300.0,35.0,65.0,0,74.1,25,35.2,2,0
APP001647,21400.0,0.05,6500.0,59.0,41.0,0,77.0,28,19.9,0,0
APP001648,319200.0,0.078,49400.0,41.4,58.6,0,79.7,31,7.9,1,0
APP001649,33400.0,0.295,15800.0,65.4,34.6,1,97.7,29,22.1,1,0
APP001650,169600.0,0.804,28300.0,55.2,44.8,1,81.9,33,14.5,0,0
APP001651,142700.0,0.05,40100.0,66.6,33.4,1,95.0,31,31.5,1,0
APP001652,15300.0,0.05,3900.0,69.9,30.1,1,89.3,31,25.4,0,0
APP001653,56700.0,0.174,47100.0,48.5,51.5,0,98.7,37,19.8,0,0
APP001654,102700.0,0.05,73600.0,47.3,52.7,0,73.7,31,13.6,0,1
APP001655,28600.0,0.08,17700.0,68.9,31.1,1,91.9,31,22.9,1,0
APP001656,28700.0,0.06,8300.0,32.3,67.7,0,77.8,27,16.0,1,0
APP001657,94100.0,0.287,34100.0,44.7,55.3,0,80.7,36,15.2,0,0
APP001658,28300.0,0.117,8900.0,53.2,46.8,0,85.9,22,38.4,2,0
APP001659,154500.0,0.441,62100.0,53.4,46.6,0,97.9,17,17.3,1,0
APP001660,113700.0,0.05,67900.0,49.6,50.4,0,70.2,30,37.0,0,2
APP001661,124800.0,0.215,21300.0,64.3,35.7,0,71.0,32,32.8,0,0
APP001662,46200.0,0.05,28900.0,46.6,53.4,0,93.5,25,36.5,1,0
APP001663,265300.0,0.312,51300.0,41.1,58.9,0,78.1,30,7.6,1,0
APP001664,25300.0,0.215,8800.0,66.8,33.2,0,73.1,32,24.1,0,0
APP001665,185800.0,0.05,108200.0,61.7,38.3,0,91.7,30,37.0,1,0
APP001666,70400.0,0.403,26100.0,67.0,33.0,0,70.4,33,22.8,5,1
APP001667,48100.0,1.474,13800.0,47.8,52.2,0,73.9,25,34.9,0,0
APP001668,240000.0,0.12,62200.0,65.1,34.9,0,71.2,28,37.1,1,0
APP001669,304900.0,0.515,60900.0,59.8,40.2,3,71.6,19,21.7,2,0
APP001670,18600.0,0.053,6300.0,68.8,31.2,0,87.2,35,7.6,3,0
APP001671,136800.0,0.624,25800.0,34.6,65.4,2,72.0,28,13.7,1,0
APP001672,103100.0,0.269,29100.0,57.8,42.2,0,78.5,28,36.4,2,0
APP001673,50900.0,0.086,24900.0,53.8,46.2,0,72.7,33,21.2,0,0
APP001674,97000.0,0.525,24600.0,34.0,66.0,0,99.8,23,31.7,1,0
APP001675,240300.0,0.485,70100.0,69.6,30.4,0,81.3,27,8.8,1,1
APP001676,103400.0,0.362,23700.0,30.9,69.1,1,88.7,30,7.4,1,3
APP001677,69300.0,0.247,23800.0,59.3,40.7,0,87.7,35,28.3,0,0
APP001678,42500.0,0.153,14500.0,33.1,66.9,0,92.5,23,18.2,1,0
APP001679,58900.0,0.294,13400.0,65.6,34.4,0,86.7,26,10.1,0,1
APP001680,23100.0,0.202,11100.0,38.5,61.5,1,77.7,27,33.2,1,0
APP001681,94300.0,0.137,16100.0,34.9,65.1,0,89.2,21,10.9,1,0
APP001682,68700.0,0.05,20400.0,67.9,32.1,3,73.6,21,38.9,1,1
APP001683,81600.0,0.413,14500.0,46.6,53.4,0,71.0,31,5.5,2,0
APP001684,76700.0,0.392,28900.0,30.6,69.4,0,83.3,32,31.3,1,0
APP001685,144200.0,0.139,26200.0,37.1,62.9,0,94.0,28,31.1,1,0
APP001686,8100.0,0.493,8600.0,60.2,39.8,0,75.6,25,20.5,1,0
APP001687,26900.0,0.644,26100.0,63.7,36.3,0,93.9,33,38.7,2,0
APP001688,59700.0,0.05,27700.0,43.4,56.6,0,86.3,30,21.1,3,1
APP001689,232400.0,0.257,51400.0,55.8,44.2,0,81.6,41,17.4,2,0
APP001690,124000.0,0.212,39100.0,66.2,33.8,0,76.1,28,33.2,1,0
APP001691,77500.0,0.05,22900.0,55.4,44.6,1,92.7,24,16.3,2,1
APP001692,42500.0,0.236,29500.0,68.5,31.5,0,71.7,30,21.9,2,1
APP001693,28000.0,0.061,13200.0,52.5,47.5,0,98.8,28,18.4,0,2
APP001694,105300.0,0.431,15500.0,30.6,69.4,3,88.3,19,24.2,0,0
APP001695,21900.0,0.13,25300.0,54.7,45.3,1,95.5,39,24.8,3,0
APP001696,104800.0,0.117,31600.0,63.9,36.1,1,93.3,37,34.2,0,0
APP001697,35100.0,0.3,4800.0,60.2,39.8,0,94.5,35,10.7,2,0
APP001698,75500.0,0.79,26400.0,31.1,68.9,0,80.0,31,11.8,1,1
APP001699,72800.0,0.05,38600.0,45.6,54.4,0,95.5,33,26.8,0,2
APP001700,50800.0,0.244,61300.0,37.8,62.2,0,97.7,28,31.6,1,2
APP001701,66300.0,0.328,24100.0,45.5,54.5,1,86.6,38,33.5,1,0
APP001702,143500.0,0.05,51500.0,53.5,46.5,0,77.0,27,28.9,2,0
APP001703,22700.0,0.177,11000.0,43.3,56.7,0,73.0,27,9.7,2,0
APP001704,84300.0,0.994,11900.0,68.1,31.9,0,78.4,39,17.8,0,0
APP001705,62000.0,0.187,12900.0,68.8,31.2,1,73.1,32,10.5,1,0
APP001706,159700.0,0.061,31700.0,62.7,37.3,0,98.5,28,20.2,0,0
APP001707,96000.0,0.21,25300.0,62.3,37.7,3,74.9,36,18.5,1,0
APP001708,147600.0,0.139,49700.0,41.4,58.6,0,90.3,34,19.9,0,0
APP001709,277300.0,0.674,75200.0,35.8,64.2,0,95.4,39,39.4,1,0
APP001710,46400.0,0.682,10300.0,34.5,65.5,0,88.4,20,31.2,2,2
APP001711,59300.0,0.05,17800.0,58.2,41.8,0,89.3,25,27.5,1,0
APP001712,122100.0,0.621,33400.0,52.6,47.4,0,96.8,36,6.7,2,0
APP001713,50000.0,0.476,14000.0,54.8,45.2,0,73.3,27,27.9,1,0
APP001714,48900.0,1.052,28000.0,37.1,62.9,5,92.4,41,27.8,0,0
APP001715,63100.0,0.615,40500.0,69.4,30.6,0,87.2,32,30.0,1,0
APP001716,24500.0,0.081,14400.0,31.8,68.2,2,73.8,40,18.4,2,0
APP001717,130400.0,0.131,32200.0,45.6,54.4,0,70.6,33,35.4,1,0
APP001718,210700.0,0.05,84400.0,39.0,61.0,0,87.5,34,14.1,0,0
APP001719,96500.0,0.663,30700.0,54.8,45.2,0,95.9,29,34.5,2,0
APP001720,163200.0,0.33,43500.0,60.2,39.8,0,70.9,33,7.1,1,0
APP001721,77700.0,0.232,20800.0,32.3,67.7,0,98.2,37,37.6,1,0
APP001722,104500.0,0.225,16700.0,50.6,49.4,0,94.3,23,17.7,1,0
APP001723,68800.0,0.575,15400.0,54.5,45.5,0,95.8,34,14.4,1,2
APP001724,125400.0,1.602,16300.0,46.0,54.0,0,94.8,29,6.7,2,0
APP001725,30200.0,0.104,15700.0,37.8,62.2,0,91.0,29,9.5,2,0
APP001726,40100.0,0.05,15800.0,35.6,64.4,0,76.2,31,17.6,0,0
APP001727,70600.0,0.35,16000.0,44.4,55.6,0,91.6,33,32.7,0,0
APP001728,62600.0,0.05,23400.0,35.4,64.6,0,98.5,27,24.8,1,0
APP001729,20100.0,1.375,5600.0,49.7,50.3,0,99.7,28,36.1,1,2
APP001730,143300.0,0.05,49000.0,61.8,38.2,0,78.8,33,20.1,1,0
APP001731,48000.0,0.233,11800.0,33.3,66.7,1,91.8,30,19.1,1,0
APP001732,26000.0,0.785,14600.0,67.3,32.7,2,72.5,34,37.0,2,0
APP001733,67000.0,0.076,9600.0,40.6,59.4,0,81.5,28,20.7,1,0
APP001734,113100.0,0.463,42300.0,58.2,41.8,0,92.2,36,20.9,1,2
APP001735,88400.0,0.277,20600.0,61.8,38.2,0,71.7,31,27.7,3,0
APP001736,43900.0,0.216,6300.0,49.9,50.1,1,92.2,24,21.8,1,0
APP001737,42800.0,0.368,17400.0,38.5,61.5,0,88.9,29,9.2,0,0
APP001738,50600.0,0.409,11400.0,40.3,59.7,3,76.0,26,31.1,0,0
APP001739,260300.0,0.05,45600.0,69.4,30.6,0,76.1,26,14.3,0,1
APP001740,70300.0,0.33,32200.0,59.1,40.9,2,99.3,39,38.4,1,0
APP001741,148500.0,0.435,42400.0,61.0,39.0,0,73.2,27,33.6,4,0
APP001742,158100.0,0.05,36800.0,54.9,45.1,0,74.0,25,20.4,1,0
APP001743,41800.0,0.078,16000.0,48.9,51.1,2,90.6,36,24.2,1,1
APP001744,15300.0,0.226,7600.0,57.1,42.9,0,87.4,21,11.1,0,0
APP001745,179400.0,0.123,39600.0,58.9,41.1,2,97.7,38,15.1,2,0
APP001746,274400.0,0.923,59000.0,48.6,51.4,0,72.0,26,8.6,2,0
APP001747,84400.0,0.742,27400.0,30.9,69.1,2,97.8,29,24.5,0,0
APP001748,78500.0,0.05,23500.0,45.9,54.1,0,92.0,26,31.5,2,0
APP001749,96500.0,0.5,39300.0,66.0,34.0,0,93.2,36,31.0,0,1
APP001750,166800.0,0.066,39500.0,36.1,63.9,0,92.3,26,6.3,0,0
APP001751,38500.0,0.139,10900.0,47.5,52.5,0,82.7,22,37.0,2,2
APP001752,101900.0,1.007,36300.0,62.8,37.2,3,92.6,37,23.4,0,0
APP001753,52300.0,0.18,49400.0,44.0,56.0,1,71.7,32,30.2,2,0
APP001754,46800.0,0.449,7800.0,44.7,55.3,0,90.0,30,14.9,0,2
APP001755,62000.0,0.395,25700.0,51.8,48.2,0,72.4,28,22.9,0,0
APP001756,27700.0,0.304,14600.0,43.4,56.6,0,95.1,26,20.2,0,0
APP001757,27400.0,0.43,22500.0,32.5,67.5,0,92.1,31,13.8,0,2
APP001758,112100.0,0.492,21500.0,36.8,63.2,0,70.4,31,6.2,1,1
APP001759,94600.0,0.05,19100.0,31.9,68.1,1,70.1,34,23.8,1,0
APP001760,12600.0,0.96,5400.0,45.1,54.9,1,77.9,29,11.5,1,0
APP001761,145100.0,0.05,47300.0,67.3,32.7,0,96.5,34,36.0,1,1
APP001762,65700.0,0.064,37000.0,46.3,53.7,0,78.6,22,7.3,0,0
APP001763,155400.0,0.05,56000.0,50.4,49.6,2,93.7,36,38.6,1,3
APP001764,32600.0,0.05,17800.0,65.6,34.4,0,91.0,35,22.1,0,1
APP001765,133700.0,0.05,45300.0,56.5,43.5,0,95.4,34,31.9,0,0
APP001766,207200.0,0.163,92200.0,44.2,55.8,0,78.8,35,17.9,1,0
APP001767,59700.0,0.05,8900.0,68.8,31.2,2,75.6,31,15.5,0,0
APP001768,56200.0,0.375,14000.0,69.4,30.6,2,87.2,10,17.7,2,1
APP001769,191300.0,0.426,24800.0,54.4,45.6,0,85.0,28,31.1,3,1
APP001770,125500.0,0.318,42000.0,64.6,35.4,1,98.4,22,25.6,1,0
APP001771,59400.0,0.116,13600.0,61.0,39.0,0,71.0,31,34.4,4,0
APP001772,25700.0,0.176,15200.0,52.5,47.5,0,83.2,29,12.0,2,1
APP001773,37600.0,0.05,12500.0,59.4,40.6,1,71.6,32,13.6,3,0
APP001774,40000.0,0.198,24900.0,30.0,70.0,1,87.6,31,27.7,2,3
APP001775,89700.0,0.728,42000.0,41.1,58.9,0,90.7,24,32.4,0,2
APP001776,20100.0,0.186,11100.0,52.2,47.8,0,74.5,27,13.0,1,1
APP001777,45600.0,1.139,28300.0,32.2,67.8,0,90.2,28,17.8,2,0
APP001778,73100.0,1.026,12000.0,53.4,46.6,0,91.9,25,6.0,0,2
APP001779,24600.0,0.778,12300.0,43.9,56.1,0,80.9,21,18.6,2,0
APP001780,70700.0,0.876,27000.0,56.1,43.9,0,80.9,29,6.2,2,0
APP001781,255500.0,0.162,46300.0,40.1,59.9,0,81.2,22,9.5,0,2
APP001782,36800.0,0.206,8900.0,49.2,50.8,0,93.3,27,8.5,3,0
APP001783,29300.0,0.858,19300.0,35.4,64.6,1,89.4,29,34.1,2,1
APP001784,136400.0,0.483,30300.0,69.3,30.7,0,95.3,31,26.0,1,0
APP001785,67400.0,0.287,29000.0,41.0,59.0,0,80.6,31,23.7,0,2
APP001786,68600.0,0.354,9900.0,69.9,30.1,0,75.4,32,19.3,3,0
APP001787,132800.0,0.148,28100.0,55.3,44.7,2,99.0,37,33.2,0,0
APP001788,10700.0,0.398,9000.0,53.4,46.6,0,80.0,19,19.8,0,1
APP001789,111000.0,0.614,32800.0,34.0,66.0,0,98.1,34,16.0,0,0
APP001790,129100.0,0.05,25100.0,56.0,44.0,0,90.3,21,21.3,0,0
APP001791,136000.0,0.26,31700.0,56.9,43.1,0,84.9,29,35.5,0,0
APP001792,75100.0,0.12,25300.0,53.5,46.5,4,77.8,26,22.4,0,2
APP001793,54500.0,0.258,14100.0,38.0,62.0,2,84.2,28,8.2,0,0
APP001794,144200.0,0.141,22200.0,37.7,62.3,0,76.2,24,19.6,1,1
APP001795,60400.0,0.22,30200.0,65.2,34.8,4,71.7,22,22.3,1,0
APP001796,65300.0,0.05,18500.0,46.7,53.3,1,88.2,43,33.3,3,0
APP001797,34200.0,0.567,8700.0,32.7,67.3,0,76.5,37,9.0,1,2
APP001798,101000.0,0.077,26300.0,50.9,49.1,0,87.7,32,8.2,0,1
APP001799,92300.0,0.097,23700.0,52.3,47.7,0,71.2,31,34.2,0,0
APP001800,155000.0,0.081,41100.0,57.3,42.7,0,94.0,25,12.9,2,0
APP001801,65100.0,0.439,31100.0,39.6,60.4,1,90.2,24,37.8,1,0
APP001802,86100.0,0.192,15400.0,43.0,57.0,2,99.4,32,8.6,1,0
APP001803,125200.0,0.484,25700.0,40.3,59.7,2,98.3,36,20.6,1,1
APP001804,5200.0,0.479,5200.0,41.1,58.9,0,77.7,43,16.7,1,0
APP001805,29800.0,0.364,7500.0,67.8,32.2,0,81.7,32,30.6,0,0
APP001806,30900.0,0.138,31200.0,60.2,39.8,0,83.9,25,40.0,1,2
APP001807,54600.0,0.183,19800.0,56.3,43.7,0,95.3,23,34.3,0,1
APP001808,61800.0,0.566,19400.0,48.2,51.8,0,71.3,34,29.8,2,3
APP001809,28100.0,0.176,9700.0,62.0,38.0,0,99.0,34,7.0,0,0
APP001810,232300.0,0.155,65200.0,59.3,40.7,0,79.3,29,13.6,0,0
APP001811,102500.0,0.065,20000.0,42.9,57.1,0,99.2,30,35.0,3,0
APP001812,72600.0,0.796,31200.0,42.6,57.4,3,90.1,42,5.9,0,0
APP001813,92400.0,0.05,22700.0,56.2,43.8,2,91.3,22,29.1,1,0
APP001814,76300.0,0.357,14400.0,30.0,70.0,0,82.3,35,33.1,0,0
APP001815,82800.0,0.106,32300.0,32.4,67.6,0,91.6,36,19.5,0,0
APP001816,150300.0,0.311,25700.0,39.9,60.1,0,86.1,38,37.2,0,0
APP001817,146600.0,0.31,33300.0,36.4,63.6,2,76.4,33,23.8,1,0
APP001818,81500.0,0.228,14400.0,33.4,66.6,0,92.6,35,39.6,0,0
APP001819,155300.0,0.425,24200.0,64.7,35.3,4,80.2,18,19.3,1,0
APP001820,335500.0,0.153,109000.0,36.8,63.2,0,74.5,24,19.5,2,0
APP001821,49600.0,0.075,18100.0,60.8,39.2,0,73.3,35,27.6,1,0
APP001822,49300.0,0.399,11000.0,51.5,48.5,1,91.1,29,30.5,2,0
APP001823,56700.0,0.283,14400.0,63.9,36.1,0,82.5,34,25.6,1,0
APP001824,58500.0,0.242,13700.0,33.7,66.3,0,93.6,33,30.9,0,0
APP001825,100400.0,0.307,13100.0,35.9,64.1,0,83.4,27,12.8,0,1
APP001826,71300.0,0.07,26500.0,38.7,61.3,0,93.0,29,33.7,1,2
APP001827,32200.0,0.05,8700.0,56.6,43.4,1,70.9,27,14.7,0,0
APP001828,81100.0,0.165,28900.0,55.5,44.5,0,74.4,29,18.0,0,0
APP001829,246000.0,0.05,61400.0,37.8,62.2,0,84.0,32,5.9,0,0
APP001830,115800.0,0.05,40900.0,54.1,45.9,1,85.2,35,11.4,2,0
APP001831,20100.0,1.089,14000.0,38.1,61.9,0,93.8,28,12.5,2,1
APP001832,46400.0,0.263,26900.0,36.7,63.3,0,96.4,30,20.0,4,0
APP001833,111300.0,0.414,15100.0,40.2,59.8,1,99.1,20,11.5,1,0
APP001834,20800.0,0.299,18700.0,37.6,62.4,0,82.7,35,24.3,0,0
APP001835,51300.0,0.271,12500.0,40.7,59.3,0,94.6,34,33.4,1,0
APP001836,97400.0,0.107,16200.0,31.3,68.7,0,80.2,26,15.4,1,1
APP001837,111500.0,0.063,35300.0,43.0,57.0,2,80.7,22,39.3,0,0
APP001838,83300.0,0.708,14500.0,69.4,30.6,0,89.4,28,39.0,2,0
APP001839,21100.0,0.05,6900.0,59.1,40.9,0,98.1,27,12.4,2,0
APP001840,279300.0,0.082,139100.0,40.8,59.2,0,71.1,28,8.7,0,0
APP001841,156100.0,0.316,24200.0,42.6,57.4,1,87.5,21,31.7,1,0
APP001842,27400.0,0.096,25000.0,64.6,35.4,0,71.6,25,33.8,0,0
APP001843,88600.0,0.209,28800.0,40.7,59.3,0,89.7,29,32.9,3,0
APP001844,57600.0,0.064,22300.0,58.5,41.5,5,83.5,25,10.1,0,1
APP001845,31400.0,0.762,25000.0,45.1,54.9,0,99.9,27,18.3,1,0
APP001846,147100.0,0.05,46200.0,56.0,44.0,2,75.6,23,36.6,2,0
APP001847,58900.0,0.348,15100.0,57.4,42.6,1,85.9,25,18.4,1,1
APP001848,40200.0,0.237,25600.0,40.2,59.8,0,97.4,31,18.8,1,0
APP001849,116400.0,0.051,23100.0,57.0,43.0,0,85.1,28,18.2,0,0
APP001850,205200.0,0.217,26000.0,64.0,36.0,0,98.5,25,19.5,3,1
APP001851,42800.0,0.064,25800.0,67.0,33.0,2,98.3,23,24.7,0,0
APP001852,107800.0,0.962,42000.0,62.7,37.3,3,73.2,28,37.5,2,0
APP001853,25700.0,0.127,16900.0,60.3,39.7,0,99.5,30,21.0,2,3
APP001854,13000.0,0.087,4700.0,33.2,66.8,0,87.0,26,33.6,1,1
APP001855,24700.0,0.089,13300.0,45.7,54.3,1,82.1,26,28.4,1,0
APP001856,250600.0,0.194,104300.0,50.7,49.3,0,100.0,32,27.1,0,0
APP001857,101700.0,0.05,18700.0,55.3,44.7,1,77.3,22,39.7,2,0
APP001858,310900.0,0.3,96300.0,40.6,59.4,0,88.0,25,14.6,2,0
APP001859,68000.0,0.191,23500.0,68.7,31.3,0,81.3,27,39.7,0,1
APP001860,63000.0,1.098,15700.0,36.5,63.5,0,81.8,29,9.3,0,0
APP001861,101000.0,0.21,43300.0,49.3,50.7,1,74.2,32,28.7,0,1
APP001862,94400.0,0.227,19300.0,43.0,57.0,1,82.0,24,30.1,1,0
APP001863,20100.0,0.112,6000.0,50.2,49.8,0,74.1,29,14.7,2,0
APP001864,57600.0,0.556,15500.0,46.5,53.5,4,91.4,22,23.5,3,0
APP001865,220700.0,0.323,59300.0,46.4,53.6,0,78.0,22,34.6,1,0
APP001866,26100.0,1.033,12200.0,64.2,35.8,0,84.2,25,30.7,2,1
APP001867,75000.0,0.151,21300.0,68.1,31.9,0,72.5,25,20.5,1,0
APP001868,237500.0,0.337,56300.0,52.9,47.1,0,83.8,31,19.1,0,1
APP001869,352000.0,0.05,70600.0,42.8,57.2,0,82.4,30,29.0,1,0
APP001870,101800.0,0.228,31700.0,58.9,41.1,1,81.3,28,37.6,2,0
APP001871,51500.0,0.05,14900.0,51.4,48.6,0,71.3,42,18.0,2,2
APP001872,38700.0,0.055,12200.0,62.1,37.9,0,72.2,29,28.6,0,0
APP001873,87700.0,0.183,11700.0,50.5,49.5,0,82.1,38,19.1,0,0
APP001874,189500.0,0.05,25100.0,55.6,44.4,1,95.5,28,39.5,3,0
APP001875,45300.0,0.38,15700.0,46.5,53.5,3,96.1,36,12.0,1,0
APP001876,73000.0,0.05,13900.0,45.8,54.2,0,72.7,23,28.2,1,0
APP001877,102400.0,0.05,14300.0,58.5,41.5,0,98.9,24,27.3,0,0
APP001878,52400.0,0.425,15100.0,62.3,37.7,2,93.9,30,32.5,0,0
APP001879,28900.0,0.473,4100.0,62.8,37.2,0,98.9,23,11.0,0,0
APP001880,61100.0,0.171,33700.0,50.6,49.4,0,99.6,31,25.8,0,3
APP001881,23200.0,0.716,12300.0,45.9,54.1,1,80.2,29,27.7,1,0
APP001882,18400.0,0.366,19200.0,64.3,35.7,0,72.8,38,14.7,1,0
APP001883,127900.0,0.177,36100.0,46.6,53.4,0,88.3,31,19.7,0,0
APP001884,67900.0,0.065,30200.0,48.6,51.4,0,88.3,29,7.6,0,1
APP001885,102300.0,0.118,15300.0,64.8,35.2,0,94.8,28,17.8,0,0
APP001886,59400.0,0.055,30300.0,69.3,30.7,0,73.7,37,38.4,1,2
APP001887,169800.0,0.106,49800.0,46.1,53.9,0,87.2,34,36.9,1,1
APP001888,92400.0,0.081,17200.0,48.0,52.0,0,76.7,27,29.3,1,0
APP001889,70700.0,0.05,9100.0,49.8,50.2,0,77.7,44,36.7,1,1
APP001890,61500.0,0.214,33800.0,41.5,58.5,0,83.6,33,14.6,0,1
APP001891,58400.0,0.05,27800.0,68.9,31.1,0,74.4,27,32.6,1,0
APP001892,37900.0,0.399,5600.0,63.7,36.3,0,75.4,22,17.3,1,0
APP001893,115900.0,0.05,32400.0,38.7,61.3,0,81.6,34,29.0,2,0
APP001894,69000.0,0.143,28100.0,31.3,68.7,0,95.9,28,21.7,0,2
APP001895,100100.0,0.282,23400.0,68.7,31.3,3,83.5,22,18.7,2,0
APP001896,19700.0,0.05,9800.0,56.7,43.3,0,89.5,28,32.1,2,1
APP001897,42800.0,0.122,25100.0,67.9,32.1,1,85.8,29,25.5,2,1
APP001898,14400.0,0.288,7100.0,32.3,67.7,0,73.5,33,36.4,0,0
APP001899,11700.0,0.05,9800.0,32.1,67.9,2,86.9,38,32.2,0,0
APP001900,59000.0,0.535,41300.0,64.6,35.4,0,85.8,36,10.1,2,0
APP001901,9200.0,0.05,7100.0,37.4,62.6,1,70.6,31,10.5,1,0
APP001902,15300.0,0.108,3900.0,45.3,54.7,1,79.1,22,38.9,2,3
APP001903,85600.0,0.299,17700.0,62.0,38.0,1,92.6,28,39.8,0,0
APP001904,124200.0,0.585,19200.0,67.5,32.5,0,87.2,25,31.9,0,0
APP001905,65400.0,0.207,25400.0,46.1,53.9,1,97.2,32,38.7,1,2
APP001906,268100.0,0.693,58900.0,47.8,52.2,0,85.9,28,29.3,1,0
APP001907,222500.0,0.615,64000.0,64.0,36.0,0,91.2,27,18.2,1,0
APP001908,32200.0,0.589,26500.0,67.1,32.9,0,82.1,29,25.9,0,0
APP001909,99600.0,0.05,17500.0,52.6,47.4,0,96.5,25,28.8,0,0
APP001910,141400.0,0.151,44900.0,35.8,64.2,2,73.1,24,22.9,1,0
APP001911,47000.0,0.344,30700.0,53.3,46.7,0,95.4,33,24.7,0,2
APP001912,60400.0,0.423,11800.0,56.2,43.8,0,71.7,21,23.4,1,0
APP001913,55300.0,0.23,28700.0,31.2,68.8,0,95.5,28,6.7,2,0
APP001914,156900.0,0.382,36600.0,50.2,49.8,0,87.5,35,13.5,0,0
APP001915,61700.0,0.067,35200.0,49.3,50.7,0,91.4,23,20.5,2,0
APP001916,82400.0,0.05,39400.0,44.3,55.7,0,78.9,26,30.7,3,0
APP001917,148400.0,0.125,16800.0,67.2,32.8,0,88.0,26,32.2,0,0
APP001918,42000.0,0.31,22300.0,60.2,39.8,0,96.2,37,16.2,1,0
APP001919,135100.0,0.05,40700.0,43.3,56.7,1,85.3,33,38.8,0,2
APP001920,104400.0,0.158,16600.0,47.8,52.2,0,70.3,29,10.8,1,0
APP001921,28600.0,0.05,22900.0,60.2,39.8,0,81.6,34,32.7,0,1
APP001922,47100.0,0.197,13400.0,34.8,65.2,0,92.0,33,33.8,2,1
APP001923,50300.0,0.136,17000.0,66.7,33.3,1,85.1,29,23.6,1,2
APP001924,78500.0,1.065,28400.0,58.5,41.5,2,88.2,33,15.9,1,1
APP001925,59400.0,0.058,20900.0,67.2,32.8,0,84.4,29,24.4,0,0
APP001926,49700.0,0.127,37500.0,46.1,53.9,0,70.2,27,14.7,0,0
APP001927,206600.0,0.154,35800.0,41.9,58.1,0,79.1,29,21.7,1,0
APP001928,39400.0,0.338,15000.0,41.7,58.3,1,87.7,26,26.6,1,0
APP001929,44100.0,0.817,35900.0,45.1,54.9,0,85.1,33,26.8,2,0
APP001930,109600.0,0.608,23700.0,35.7,64.3,0,73.5,37,35.7,3,0
APP001931,144900.0,0.265,49600.0,52.8,47.2,2,79.8,26,25.8,0,0
APP001932,51300.0,0.053,44100.0,69.7,30.3,1,97.1,27,29.9,1,0
APP001933,56500.0,0.44,20200.0,59.4,40.6,1,86.5,28,37.5,0,1
APP001934,30500.0,0.05,36000.0,39.3,60.7,0,78.4,26,39.4,0,1
APP001935,68300.0,0.282,12900.0,60.0,40.0,1,81.8,22,25.3,1,1
APP001936,24900.0,0.06,11300.0,33.0,67.0,0,90.6,25,16.3,1,0
APP001937,170200.0,0.421,52100.0,34.4,65.6,0,89.4,28,17.7,2,1
APP001938,96800.0,0.071,14900.0,39.7,60.3,2,99.6,35,28.4,0,1
APP001939,51800.0,0.094,35100.0,54.8,45.2,0,78.9,30,16.2,2,0
APP001940,40300.0,0.414,17800.0,36.8,63.2,0,77.2,24,10.1,1,1
APP001941,15300.0,0.14,10200.0,31.5,68.5,0,72.9,37,35.3,0,0
APP001942,91500.0,0.147,29400.0,62.6,37.4,0,71.9,19,23.0,1,0
APP001943,20700.0,0.689,6500.0,58.9,41.1,0,77.5,23,6.0,1,0
APP001944,9000.0,0.196,9000.0,52.2,47.8,0,88.7,28,25.1,0,0
APP001945,24900.0,0.365,19500.0,38.2,61.8,0,83.1,30,37.4,3,0
APP001946,61300.0,0.123,28400.0,30.7,69.3,1,77.1,32,31.5,1,0
APP001947,73500.0,0.114,29800.0,49.3,50.7,0,93.9,34,17.0,0,0
APP001948,30500.0,0.553,13200.0,59.3,40.7,0,86.1,30,10.3,2,0
APP001949,25800.0,0.05,18000.0,32.7,67.3,0,81.9,29,17.1,0,0
APP001950,206500.0,0.193,66600.0,47.3,52.7,2,70.4,26,12.3,0,0
APP001951,61000.0,0.05,16700.0,47.1,52.9,0,87.1,31,17.3,0,0
APP001952,69500.0,0.346,14400.0,56.1,43.9,0,81.3,28,26.6,1,1
APP001953,43000.0,0.37,39800.0,47.7,52.3,0,73.7,30,12.4,2,1
APP001954,74800.0,0.664,20500.0,68.0,32.0,1,96.9,28,13.4,1,0
