applicant_id,application_date,gender,age,education,marital_status,dependents,residence_type,years_at_current_residence,city,employment_type,industry,annual_income,years_employed,years_with_current_employer,loan_purpose,loan_amount_requested,loan_tenure_months,interest_rate,credit_score,num_credit_accounts,num_active_accounts,credit_history_months,num_delinquent_accounts,max_dpd_last_12m,num_enquiries_6m,num_enquiries_12m,total_outstanding_debt,secured_loan_percentage,num_written_off_accounts,num_settled_accounts,avg_monthly_balance,balance_volatility,avg_monthly_spending,essential_spending_pct,discretionary_spending_pct,num_bounced_checks_12m,salary_credit_regularity,num_digital_txns_monthly,cash_withdrawal_pct,min_balance_breaches_12m,emi_bounce_count_12m,debt_to_income_ratio,loan_to_income_ratio,credit_utilization,estimated_monthly_emi,emi_to_income_ratio,savings_rate,account_age_factor,default,default_probability,annual_income_standardized,avg_monthly_balance_standardized,avg_monthly_spending_standardized,loan_amount_requested_log,total_outstanding_debt_log,estimated_monthly_emi_log,loan_amount_requested_normalized,total_outstanding_debt_normalized,estimated_monthly_emi_normalized,employment_type_normalized,is_salaried,is_self_employed,is_business_owner,employment_stability_score,loan_purpose_normalized,is_secured_loan,loan_risk_category,loan_risk_score,education_normalized,education_score,marital_status_normalized,is_married,residence_type_normalized,is_home_owner,gender_normalized,is_male
APP001226,2025-09-24,Female,35.0,Bachelor,Single,1.0,Owned,0.0,Kolkata,Business Owner,Education,828000.0,1.0,0.0,Personal Loan,1382000.0,36.0,12.61,699.0,0.0,0.0,11.0,0.0,0.0,0.0,4.0,1614800.0,72.5,3.0,0.0,202000.0,0.656,33000.0,60.5,39.5,4.0,97.6,33.0,38.2,2.0,2.0,1.95,1.669,0.258,46300.0,0.671,2.92,0.9,0,0.6793,1.1236546582170677,1.6982343770035582,0.3348501196218634,14.139043006898492,14.294722287232467,10.742918838113225,0.08536205715708861,0.2582481728477986,0.12351029252437702,BUSINESS_OWNER,0,0,1,4,PERSONAL_LOAN,0,MEDIUM_RISK,2,BACHELOR,3,SINGLE,0,OWNED,1,FEMALE,0
APP001227,2025-12-20,Male,40.0,Bachelor,Married,2.0,Mortgaged,0.0,Mumbai,Salaried,Banking/Finance,604000.0,3.0,1.0,Education Loan,1847000.0,120.0,9.24,746.0,3.0,2.0,28.0,1.0,60.0,0.0,2.0,11300.0,22.7,0.0,0.0,44000.0,0.06,32000.0,42.6,57.4,0.0,71.6,26.0,35.3,2.0,0.0,0.019,3.058,0.726,23600.0,0.47,0.87,2.3,0,0.0618333333333333,0.3674872386616882,-0.640998728235915,0.2787359440949311,14.429073800599747,9.332646496360152,10.069044362997353,0.1143141771994272,0.0018071614770746374,0.06202600216684724,SALARIED,1,0,0,5,EDUCATION_LOAN,0,MEDIUM_RISK,2,BACHELOR,3,MARRIED,1,MORTGAGED,1,MALE,1
APP001228,2025-04-14,Male,26.0,High School,Single,2.0,Rented,15.0,Pune,Salaried,Real Estate,277000.0,4.0,2.0,Home Loan,2107000.0,180.0,9.38,696.0,2.0,1.0,66.0,3.0,90.0,0.0,1.0,948600.0,89.1,0.0,0.0,74000.0,1.092,9000.0,40.7,59.3,0.0,79.9,26.0,28.6,1.0,3.0,3.425,7.606,0.54,21800.0,0.947,3.193,5.5,0,0.4506000000000001,-0.7363821639928166,-0.1968405436967745,-1.0118900930245132,14.560776167394662,13.762743546610178,9.989711119284745,0.130502459373638,0.1517056085976107,0.05715059588299025,SALARIED,1,0,0,5,HOME_LOAN,1,LOW_RISK,1,HIGH_SCHOOL,2,SINGLE,0,RENTED,0,MALE,1
APP001229,2025-01-05,Female,40.0,Bachelor,Single,3.0,Owned,6.0,Bangalore,Salaried,Manufacturing,796000.0,0.0,0.0,Credit Card,275000.0,12.0,37.11,593.0,1.0,1.0,24.0,0.0,0.0,2.0,6.0,1565500.0,0.8,0.0,0.0,177000.0,0.234,42000.0,62.5,37.5,1.0,82.2,39.0,12.9,1.0,0.0,1.967,0.345,0.537,27800.0,0.419,2.668,2.0,0,0.22675,1.0156307411377277,1.3281025565542743,0.8398776993642546,12.524530013005734,14.263716458521948,10.2328272702548,0.01643733266919868,0.2503638311823314,0.07340195016251354,SALARIED,1,0,0,5,CREDIT_CARD,0,HIGH_RISK,3,BACHELOR,3,SINGLE,0,OWNED,1,FEMALE,0
APP001230,2025-05-24,Male,44.0,Master,Married,0.0,Living with Parents,1.0,Jaipur,Salaried,IT/Software,519000.0,0.0,0.0,Auto Loan,1245000.0,36.0,10.2,719.0,2.0,2.0,24.0,0.0,0.0,2.0,5.0,141300.0,7.1,0.0,0.0,40000.0,0.296,19000.0,31.1,68.9,3.0,98.3,26.0,27.7,0.0,0.0,0.272,2.399,0.879,40300.0,0.932,0.927,2.0,0,0.13525,0.08054870891969156,-0.7002198195078003,-0.4507483377551896,14.034646891093473,11.85864764578841,10.604131561522696,0.07683207770375444,0.022597514753154538,0.10725893824485373,SALARIED,1,0,0,5,AUTO_LOAN,1,LOW_RISK,1,MASTER,4,MARRIED,1,WITH_PARENTS,0,MALE,1
APP001231,2025-09-27,Female,47.0,High School,Divorced,0.0,Owned,1.0,Delhi,Salaried,Manufacturing,138000.0,2.0,2.0,Consumer Durable,21000.0,12.0,12.93,575.0,5.0,0.0,33.0,0.0,0.0,3.0,6.0,21700.0,28.7,0.0,0.0,34000.0,0.276,5000.0,32.3,67.7,0.0,80.8,28.0,12.1,2.0,0.0,0.157,0.152,0.506,1900.0,0.163,2.922,2.8,0,0.0212499999999999,-1.2056110538061993,-0.7890514564156285,-1.2363467951322427,9.952325334619427,9.985113621416073,7.550135342488429,0.0006226262374696471,0.003470389739161029,0.0032502708559046588,SALARIED,1,0,0,5,CONSUMER_DURABLE,0,HIGH_RISK,3,HIGH_SCHOOL,2,DIVORCED,0,OWNED,1,FEMALE,0
APP001232,2025-09-26,Male,55.0,Bachelor,Single,3.0,Rented,1.0,Jaipur,Salaried,Real Estate,596000.0,5.0,1.0,Credit Card,277000.0,12.0,40.19,738.0,2.0,1.0,3.0,0.0,0.0,2.0,5.0,348800.0,80.0,0.0,0.0,59000.0,0.182,37000.0,51.9,48.1,1.0,70.8,36.0,26.7,2.0,0.0,0.585,0.465,0.72,28400.0,0.572,1.188,0.2,0,0.0390234899328859,0.34048125939185325,-0.41891963596634474,0.5593068217295929,12.531776395271262,12.762256837985328,10.254179634797001,0.01656185791669261,0.055782117097666686,0.07502708559046586,SALARIED,1,0,0,5,CREDIT_CARD,0,HIGH_RISK,3,BACHELOR,3,SINGLE,0,RENTED,0,MALE,1
APP001233,2025-11-07,Male,37.0,Master,Married,0.0,Rented,0.0,Chennai,Salaried,IT/Software,290000.0,6.0,0.0,Home Loan,1518000.0,300.0,9.02,649.0,2.0,2.0,18.0,0.0,0.0,0.0,3.0,122900.0,45.9,0.0,1.0,45000.0,0.23,10000.0,31.6,68.4,0.0,99.5,28.0,8.2,2.0,0.0,0.424,5.234,0.22,12800.0,0.528,1.854,1.5,0,0.1551293103448276,-0.6924974476793347,-0.6261934554179436,-0.9557759174975808,14.232904895699024,11.719134432217524,9.45727857185611,0.09382977398667582,0.019654880135617073,0.03277356446370531,SALARIED,1,0,0,5,HOME_LOAN,1,LOW_RISK,1,MASTER,4,MARRIED,1,RENTED,0,MALE,1
APP001234,2025-10-09,Male,37.0,High School,Married,1.0,Owned,0.0,Delhi,Salaried,Healthcare,470000.0,6.0,6.0,Business Loan,2953000.0,48.0,11.04,710.0,2.0,2.0,59.0,0.0,0.0,1.0,5.0,93800.0,16.3,0.0,0.0,24000.0,0.501,23000.0,42.9,57.1,0.0,77.4,20.0,8.4,2.0,2.0,0.2,6.283,0.559,76400.0,1.95,0.615,4.9,0,0.0875499999999999,-0.0848629141080477,-0.937104184595342,-0.22629163564746016,14.898332499364676,11.448930795918299,11.243751064074187,0.18317663906357015,0.015001039517663805,0.2050379198266522,SALARIED,1,0,0,5,BUSINESS_LOAN,0,MEDIUM_RISK,2,HIGH_SCHOOL,2,MARRIED,1,OWNED,1,MALE,1
APP001235,2025-02-12,Female,21.0,High School,Divorced,1.0,Owned,0.0,Bangalore,Salaried,Education,367000.0,4.0,3.0,Home Loan,2378000.0,120.0,7.51,703.0,2.0,2.0,108.0,1.0,30.0,0.0,1.0,197400.0,72.0,0.0,0.0,70000.0,1.122,25000.0,43.1,56.9,0.0,92.1,27.0,32.6,0.0,0.0,0.538,6.48,0.319,28200.0,0.923,2.276,9.0,0,0.0708041326067211,-0.43256489720717306,-0.2560616349686599,-0.11406328459359545,14.681770776754222,12.192992471824816,10.247112717290387,0.14737563040906543,0.03156935182075517,0.07448537378114843,SALARIED,1,0,0,5,HOME_LOAN,1,LOW_RISK,1,HIGH_SCHOOL,2,DIVORCED,0,OWNED,1,FEMALE,0
APP001236,2025-03-12,Male,29.0,Master,Married,4.0,Owned,5.0,Mumbai,Salaried,IT/Software,371000.0,18.0,1.0,Credit Card,136000.0,12.0,33.23,756.0,3.0,3.0,65.0,1.0,90.0,2.0,5.0,45500.0,12.9,1.0,0.0,61000.0,0.435,22000.0,69.6,30.4,2.0,81.6,37.0,25.5,1.0,0.0,0.123,0.367,0.417,13500.0,0.436,1.98,5.4,0,0.196,-0.4190619075722556,-0.38930909033040206,-0.2824058111743925,11.820417517632333,10.725489582719506,9.510519035757246,0.007782827968370588,0.007276623646627965,0.03466955579631636,SALARIED,1,0,0,5,CREDIT_CARD,0,HIGH_RISK,3,MASTER,4,MARRIED,1,OWNED,1,MALE,1
APP001237,2025-07-22,Female,33.0,Bachelor,Divorced,5.0,Rented,4.0,Other,Business Owner,Banking/Finance,397000.0,8.0,3.0,Education Loan,1715000.0,120.0,9.46,617.0,3.0,2.0,40.0,2.0,30.0,0.0,2.0,203000.0,62.6,0.0,0.0,70000.0,0.489,25000.0,42.8,57.2,0.0,85.0,41.0,29.6,1.0,1.0,0.511,4.32,0.208,22200.0,0.67,2.119,3.3,0,0.1785501679261125,-0.3312924749452919,-0.2560616349686599,-0.11406328459359545,14.354924221672386,12.220966184120165,10.007892611890918,0.10609551086482785,0.03246493626957092,0.058234019501625135,BUSINESS_OWNER,0,0,1,4,EDUCATION_LOAN,0,MEDIUM_RISK,2,BACHELOR,3,DIVORCED,0,RENTED,0,FEMALE,0
APP001238,2025-11-17,Male,45.0,High School,Married,0.0,Owned,4.0,Delhi,Salaried,IT/Software,311000.0,4.0,0.0,Home Loan,2221000.0,120.0,8.04,676.0,4.0,2.0,56.0,0.0,0.0,1.0,3.0,2200100.0,81.4,0.0,0.0,84000.0,0.411,22000.0,48.5,51.5,3.0,95.8,35.0,11.0,2.0,0.0,7.074,7.141,0.147,27000.0,1.042,3.241,4.7,0,0.286,-0.6216067520960179,-0.048787815517061024,-0.2824058111743925,14.613468553124099,14.604013826365664,10.203629181337648,0.13760039848079197,0.35185274032848757,0.07123510292524377,SALARIED,1,0,0,5,HOME_LOAN,1,LOW_RISK,1,HIGH_SCHOOL,2,MARRIED,1,OWNED,1,MALE,1
APP001239,2025-05-14,Female,28.0,Bachelor,Married,2.0,Mortgaged,6.0,Other,Self-Employed,Manufacturing,735000.0,3.0,3.0,Home Loan,3586000.0,120.0,7.92,671.0,1.0,1.0,10.0,0.0,0.0,2.0,3.0,129700.0,76.1,0.0,0.0,57000.0,0.054,34000.0,46.4,53.6,0.0,84.2,30.0,30.3,1.0,0.0,0.176,4.879,0.391,43400.0,0.708,0.934,0.8,0,0.02,0.809710149205236,-0.4485301816022874,0.39096429514879577,15.092548212009419,11.772987080375044,10.6782377612977,0.2225888798953988,0.020742375537750483,0.1156554712892741,SELF_EMPLOYED,0,1,0,3,HOME_LOAN,1,LOW_RISK,1,BACHELOR,3,MARRIED,1,MORTGAGED,1,FEMALE,0
APP001240,2025-10-09,Male,42.0,Bachelor,Single,1.0,Owned,1.0,Jaipur,Salaried,Government,613000.0,4.0,0.0,Education Loan,2305000.0,60.0,9.64,788.0,4.0,2.0,9.0,0.0,0.0,1.0,6.0,12700.0,89.4,0.0,0.0,67000.0,0.232,35000.0,55.4,44.6,0.0,97.5,27.0,5.5,0.0,0.0,0.021,3.76,0.167,48600.0,0.951,1.306,0.8,0,0.028,0.39786896534025257,-0.3004774534225739,0.44707847067572815,14.650591668252272,9.44943600950432,10.791399385808587,0.14283045887553703,0.002031057589278575,0.12973997833152762,SALARIED,1,0,0,5,EDUCATION_LOAN,0,MEDIUM_RISK,2,BACHELOR,3,SINGLE,0,OWNED,1,MALE,1
APP001241,2025-09-29,Female,34.0,Master,Married,0.0,Mortgaged,2.0,Bangalore,Salaried,Healthcare,217000.0,2.0,2.0,Auto Loan,464000.0,72.0,8.68,743.0,0.0,0.0,50.0,3.0,30.0,2.0,5.0,332100.0,94.3,0.0,0.0,49000.0,0.05,15000.0,49.1,50.9,0.0,73.0,29.0,26.2,1.0,0.0,1.53,2.138,0.648,8300.0,0.458,2.699,4.2,0,0.2259166666666666,-0.938927008516579,-0.5669723641460582,-0.675205039862919,13.047641986378483,12.713194418501526,9.024131268455035,0.02820496855737501,0.05311135633066257,0.020585048754062838,SALARIED,1,0,0,5,AUTO_LOAN,1,LOW_RISK,1,MASTER,4,MARRIED,1,MORTGAGED,1,FEMALE,0
APP001242,2025-04-19,Female,33.0,Bachelor,Single,1.0,Owned,0.0,Delhi,Salaried,IT/Software,320000.0,13.0,2.0,Home Loan,748000.0,300.0,7.64,815.0,2.0,2.0,16.0,0.0,0.0,1.0,2.0,600300.0,99.2,0.0,0.0,35000.0,0.19,16000.0,66.9,33.1,2.0,84.5,37.0,6.5,1.0,3.0,1.876,2.338,0.64,5600.0,0.21,1.301,1.3,1,0.2512500000000001,-0.5912250254174536,-0.7742461835976571,-0.6190908643359867,13.525159593854116,13.305186475072297,8.630700432209832,0.045887553701512984,0.09600345439715972,0.013271939328277355,SALARIED,1,0,0,5,HOME_LOAN,1,LOW_RISK,1,BACHELOR,3,SINGLE,0,OWNED,1,FEMALE,0
APP001243,2025-06-20,Female,37.0,Bachelor,Married,4.0,Owned,4.0,Chennai,Salaried,Manufacturing,439000.0,4.0,4.0,Auto Loan,607000.0,60.0,9.17,572.0,3.0,1.0,0.0,0.0,0.0,3.0,4.0,954400.0,66.6,3.0,0.0,25000.0,0.626,30000.0,50.0,50.0,0.0,84.6,24.0,23.2,2.0,1.0,2.174,1.383,0.264,12600.0,0.346,0.681,0.0,1,0.4183,-0.18951108377865825,-0.9222989117773706,0.16650759304106635,13.316285717486736,13.768839197544004,9.441531454869693,0.03710852375319096,0.15263317820531275,0.03223185265438786,SALARIED,1,0,0,5,AUTO_LOAN,1,LOW_RISK,1,BACHELOR,3,MARRIED,1,OWNED,1,FEMALE,0
APP001244,2025-12-18,Female,31.0,Bachelor,Single,3.0,Owned,13.0,Other,Salaried,Government,431000.0,6.0,3.0,Business Loan,912000.0,60.0,13.22,735.0,2.0,1.0,360.0,0.0,0.0,0.0,1.0,1421300.0,83.1,0.0,0.0,114000.0,0.152,25000.0,68.8,31.2,0.0,97.4,29.0,38.8,2.0,3.0,3.298,2.116,0.59,20900.0,0.581,3.18,30.0,0,0.2312499999999999,-0.21651706304849322,0.39537036902207945,-0.11406328459359545,13.723396365547096,14.167083207308083,9.94755228369823,0.056098623996015194,0.22730253162532585,0.05471289274106175,SALARIED,1,0,0,5,BUSINESS_LOAN,0,MEDIUM_RISK,2,BACHELOR,3,SINGLE,0,OWNED,1,FEMALE,0
APP001245,2025-01-24,Female,30.0,Other,Single,3.0,Mortgaged,9.0,Jaipur,Self-Employed,Manufacturing,750000.0,1.0,1.0,Home Loan,2464000.0,180.0,7.93,711.0,3.0,0.0,3.0,0.0,0.0,3.0,4.0,979100.0,18.2,0.0,0.0,78000.0,0.637,25000.0,35.6,64.4,0.0,70.8,32.0,38.5,1.0,0.0,1.305,3.285,0.242,23400.0,0.375,1.242,0.2,0,0.0740999999999999,0.8603463603361766,-0.13761945242488913,-0.11406328459359545,14.717297009479621,13.794390082687775,10.060534035475412,0.1527302160513044,0.1565833453277679,0.061484290357529794,SELF_EMPLOYED,0,1,0,3,HOME_LOAN,1,LOW_RISK,1,OTHER,1,SINGLE,0,MORTGAGED,1,FEMALE,0
APP001246,2025-01-16,Female,21.0,High School,Divorced,1.0,Owned,4.0,Chennai,Salaried,Banking/Finance,574000.0,1.0,1.0,Home Loan,4039000.0,120.0,7.63,639.0,3.0,2.0,28.0,2.0,90.0,1.0,4.0,322400.0,52.4,0.0,0.0,150000.0,0.176,26000.0,51.1,48.9,1.0,79.7,30.0,15.9,3.0,1.0,0.562,7.037,0.766,48200.0,1.008,3.13,2.3,1,0.2814172473867595,0.26621481639980704,0.9283601904690479,-0.05794910906666308,15.211507942131556,12.683551391346773,10.783135046711445,0.25079384845277386,0.05156007612467815,0.12865655471289272,SALARIED,1,0,0,5,HOME_LOAN,1,LOW_RISK,1,HIGH_SCHOOL,2,DIVORCED,0,OWNED,1,FEMALE,0
APP001247,2025-08-04,Male,32.0,High School,Married,5.0,Rented,5.0,Hyderabad,Salaried,Banking/Finance,143000.0,16.0,0.0,Home Loan,593000.0,120.0,8.35,710.0,2.0,2.0,11.0,2.0,30.0,5.0,6.0,346200.0,29.9,0.0,1.0,14000.0,0.129,10000.0,49.3,50.7,0.0,95.8,34.0,14.6,0.0,0.0,2.141,4.147,0.678,7300.0,0.613,1.192,0.9,0,0.3441666666666666,-1.1887323167625525,-1.0851569127750553,-0.9557759174975808,13.292951364319082,12.754774810223829,8.895766604056085,0.03623684702073345,0.05536631003214509,0.017876489707475622,SALARIED,1,0,0,5,HOME_LOAN,1,LOW_RISK,1,HIGH_SCHOOL,2,MARRIED,1,RENTED,0,MALE,1
APP001248,2025-08-30,Male,30.0,Other,Divorced,3.0,Owned,24.0,Bangalore,Salaried,Banking/Finance,314000.0,0.0,0.0,Home Loan,1368000.0,360.0,7.58,699.0,2.0,0.0,46.0,0.0,0.0,1.0,3.0,135300.0,31.7,0.0,0.0,36000.0,0.379,17000.0,64.6,35.4,1.0,91.6,30.0,13.5,2.0,0.0,0.431,4.357,0.827,9600.0,0.368,1.395,3.8,0,0.1345891719745223,-0.6114795098698298,-0.7594409107796858,-0.5629766888090543,14.128861108158517,11.815257205114566,9.169622538697624,0.08449038042463111,0.021637959986566233,0.024106175514626217,SALARIED,1,0,0,5,HOME_LOAN,1,LOW_RISK,1,OTHER,1,DIVORCED,0,OWNED,1,MALE,1
APP001249,2025-10-13,Female,29.0,Other,Single,1.0,Rented,3.0,Other,Freelancer,IT/Software,559000.0,2.0,2.0,Auto Loan,1127000.0,60.0,10.43,672.0,6.0,3.0,30.0,0.0,0.0,1.0,4.0,113400.0,73.4,0.0,0.0,98000.0,0.507,20000.0,45.6,54.4,0.0,87.7,19.0,38.5,1.0,0.0,0.203,2.016,0.742,24200.0,0.519,2.112,2.5,0,0.02,0.21557860526886646,0.15848600393453785,-0.39463416222825726,13.935070680332966,11.638685488579059,10.094149233605084,0.06948508810161261,0.018135585088518928,0.06365113759479957,FREELANCER,0,0,0,2,AUTO_LOAN,1,LOW_RISK,1,OTHER,1,SINGLE,0,RENTED,0,FEMALE,0
APP001250,2025-10-02,Female,39.0,High School,Married,2.0,Living with Parents,10.0,Other,Self-Employed,Manufacturing,546000.0,4.0,4.0,Personal Loan,646000.0,60.0,13.67,714.0,3.0,3.0,103.0,0.0,0.0,3.0,5.0,1071800.0,6.9,0.0,0.0,84000.0,0.19,33000.0,55.8,44.2,0.0,92.5,22.0,29.7,3.0,0.0,1.963,1.183,0.586,14900.0,0.328,1.844,8.6,0,0.1065,0.17169388895538462,-0.048787815517061024,0.3348501196218634,13.378556330751158,13.88485096905234,9.60918360377546,0.039536766079322584,0.1714084664715572,0.038461538461538464,SELF_EMPLOYED,0,1,0,3,PERSONAL_LOAN,0,MEDIUM_RISK,2,HIGH_SCHOOL,2,MARRIED,1,WITH_PARENTS,0,FEMALE,0
APP001251,2025-12-03,Female,41.0,High School,Single,2.0,Rented,3.0,Delhi,Salaried,Other,437000.0,2.0,2.0,Home Loan,1280000.0,180.0,8.97,699.0,4.0,1.0,27.0,2.0,30.0,2.0,4.0,586000.0,67.4,1.0,0.0,16000.0,0.186,14000.0,69.4,30.6,1.0,74.8,25.0,35.5,1.0,0.0,2.604,5.689,0.605,13000.0,0.691,0.853,2.2,0,0.2969166666666667,-0.19626257859611698,-1.0555463671391128,-0.7313192153898513,14.062371417145494,13.281076775042335,9.472781556562168,0.07901126953489822,0.09371651553679093,0.03331527627302275,SALARIED,1,0,0,5,HOME_LOAN,1,LOW_RISK,1,HIGH_SCHOOL,2,SINGLE,0,RENTED,0,FEMALE,0
APP001252,2025-06-13,Male,37.0,Bachelor,Single,1.0,Rented,0.0,Other,Salaried,Government,210000.0,2.0,1.0,Personal Loan,494000.0,12.0,16.02,657.0,0.0,0.0,82.0,2.0,60.0,1.0,3.0,399200.0,81.4,0.0,0.0,48000.0,0.533,13000.0,54.7,45.3,0.0,99.5,27.0,35.1,4.0,0.0,1.901,2.352,0.654,44800.0,2.561,2.731,6.8,0,0.2757333333333334,-0.9625572403776845,-0.5817776369640296,-0.7874333909167838,13.11029282045951,12.897220328426329,10.709985739582528,0.030072847269783952,0.06384237713700842,0.1194474539544962,SALARIED,1,0,0,5,PERSONAL_LOAN,0,MEDIUM_RISK,2,BACHELOR,3,SINGLE,0,RENTED,0,MALE,1
APP001253,2025-05-09,Male,44.0,High School,Single,0.0,Rented,13.0,Other,Business Owner,Manufacturing,794000.0,35.0,4.0,Auto Loan,2734000.0,60.0,9.57,727.0,3.0,3.0,61.0,0.0,0.0,1.0,3.0,368600.0,28.5,1.0,0.0,177000.0,0.504,57000.0,56.4,43.6,2.0,79.9,20.0,37.5,1.0,0.0,0.464,3.443,0.43,57500.0,0.869,2.674,5.1,0,0.1198731738035264,1.008879246320269,1.3281025565542743,1.68159033226824,14.821276662030412,12.817470037182167,10.959557617938563,0.1695411244629849,0.058948647827408086,0.15384615384615383,BUSINESS_OWNER,0,0,1,4,AUTO_LOAN,1,LOW_RISK,1,HIGH_SCHOOL,2,SINGLE,0,RENTED,0,MALE,1
APP001254,2025-10-10,Male,40.0,Bachelor,Married,0.0,Living with Parents,0.0,Chennai,Self-Employed,Other,476000.0,5.0,3.0,Personal Loan,553000.0,12.0,15.56,699.0,6.0,6.0,98.0,0.0,0.0,5.0,5.0,423200.0,15.8,0.0,0.0,94000.0,0.735,29000.0,52.8,47.2,0.0,77.5,20.0,13.6,3.0,0.0,0.889,1.162,0.544,50100.0,1.262,2.372,8.2,0,0.1116575630252101,-0.06460842965567146,0.09926491266265246,0.11039341751413399,13.223115088821102,12.955602522472395,10.821796246953596,0.03374634207085487,0.06768059620336164,0.13380281690140844,SELF_EMPLOYED,0,1,0,3,PERSONAL_LOAN,0,MEDIUM_RISK,2,BACHELOR,3,MARRIED,1,WITH_PARENTS,0,MALE,1
APP001255,2025-08-03,Female,32.0,High School,Single,0.0,Mortgaged,6.0,Bangalore,Salaried,Manufacturing,724000.0,4.0,4.0,Auto Loan,2275000.0,48.0,8.78,695.0,5.0,4.0,21.0,0.0,0.0,3.0,6.0,2344200.0,56.7,0.0,0.0,143000.0,0.148,45000.0,36.7,63.3,0.0,78.3,35.0,10.4,0.0,3.0,3.238,3.142,0.133,56400.0,0.934,2.365,1.8,0,0.20125,0.7725769277092129,0.8247232807432485,1.0082202259450517,14.637491049927531,14.667455176855889,10.94024216782542,0.14096258016312807,0.37489804730605,0.1508667388949079,SALARIED,1,0,0,5,AUTO_LOAN,1,LOW_RISK,1,HIGH_SCHOOL,2,SINGLE,0,MORTGAGED,1,FEMALE,0
APP001256,2025-01-17,Male,30.0,High School,Married,2.0,Owned,1.0,Jaipur,Self-Employed,Government,553000.0,3.0,3.0,Credit Card,182000.0,12.0,27.08,652.0,0.0,0.0,81.0,1.0,30.0,1.0,2.0,111300.0,90.6,0.0,0.0,32000.0,0.063,23000.0,66.1,33.9,0.0,92.1,29.0,37.8,0.0,3.0,0.201,0.329,0.508,17500.0,0.379,0.694,6.8,0,0.1786666666666667,0.19532412081649023,-0.8186620020515711,-0.22629163564746016,12.111767460549332,11.61999352194924,9.770013301136158,0.010646908660730965,0.017799740920213022,0.04550379198266522,SELF_EMPLOYED,0,1,0,3,CREDIT_CARD,0,HIGH_RISK,3,HIGH_SCHOOL,2,MARRIED,1,OWNED,1,MALE,1
APP001257,2025-02-25,Male,35.0,Bachelor,Married,0.0,Owned,11.0,Other,Salaried,IT/Software,285000.0,9.0,0.0,Personal Loan,317000.0,48.0,15.11,601.0,1.0,1.0,115.0,0.0,0.0,0.0,2.0,131600.0,47.8,1.0,1.0,31000.0,0.926,10000.0,63.8,36.2,0.0,91.1,33.0,13.0,4.0,1.0,0.462,1.112,0.843,8800.0,0.372,1.305,9.6,1,0.3622254385964912,-0.7093761847229816,-0.8334672748695425,-0.9557759174975808,12.666660207428574,11.787529896628678,9.082620630373812,0.0190523628665712,0.021046234547170112,0.021939328277356448,SALARIED,1,0,0,5,PERSONAL_LOAN,0,MEDIUM_RISK,2,BACHELOR,3,MARRIED,1,OWNED,1,MALE,1
APP001258,2025-07-11,Male,40.0,Other,Single,0.0,Rented,1.0,Bangalore,Salaried,IT/Software,587000.0,7.0,1.0,Credit Card,185000.0,12.0,29.63,762.0,3.0,3.0,63.0,0.0,0.0,1.0,3.0,199100.0,74.8,1.0,0.0,112000.0,0.243,40000.0,50.8,49.2,0.0,76.8,29.0,34.4,0.0,0.0,0.339,0.315,0.748,18000.0,0.368,2.279,5.2,0,0.02,0.3100995327132889,0.3657598233861367,0.72764934831039,12.128116509451258,12.201567512641383,9.798182590890704,0.010833696531971857,0.031841225671288526,0.04685807150595883,SALARIED,1,0,0,5,CREDIT_CARD,0,HIGH_RISK,3,OTHER,1,SINGLE,0,RENTED,0,MALE,1
APP001259,2025-10-27,Male,48.0,Bachelor,Married,2.0,Rented,0.0,Chennai,Salaried,Government,388000.0,6.0,0.0,Credit Card,167000.0,12.0,37.27,656.0,3.0,1.0,172.0,0.0,0.0,3.0,4.0,884500.0,37.3,1.0,0.0,49000.0,0.373,25000.0,41.1,58.9,1.0,74.8,24.0,6.0,2.0,1.0,2.28,0.43,0.334,16900.0,0.522,1.528,14.3,0,0.361,-0.3616742016238562,-0.5669723641460582,-0.11406328459359545,12.025755079404917,13.692778923163587,9.735128070758227,0.009712969304526493,0.141454365174559,0.04387865655471289,SALARIED,1,0,0,5,CREDIT_CARD,0,HIGH_RISK,3,BACHELOR,3,MARRIED,1,RENTED,0,MALE,1
APP001260,2025-08-07,Male,46.0,Bachelor,Married,0.0,Owned,2.0,Bangalore,Self-Employed,Banking/Finance,832000.0,1.0,1.0,Home Loan,3556000.0,300.0,9.35,678.0,3.0,2.0,3.0,0.0,0.0,3.0,8.0,47200.0,68.4,0.0,0.0,245000.0,0.583,42000.0,63.3,36.7,0.0,90.4,34.0,17.5,1.0,0.0,0.057,4.274,0.737,30700.0,0.443,3.537,0.2,0,0.02,1.1371576478519851,2.334861108176326,0.8398776993642546,15.08414715683074,10.762170357789895,10.332050506334692,0.22072100118298987,0.007548497497161318,0.08125677139761646,SELF_EMPLOYED,0,1,0,3,HOME_LOAN,1,LOW_RISK,1,BACHELOR,3,MARRIED,1,OWNED,1,MALE,1
